#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
e4a00edbdd212ac2c43c3d042157cf61	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	
2ac58034adfcca7983a46a76ad0c6017	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae		
b2a26553c4df744680fc20be46f34cd6	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	
122154600ee45f0b156c7898818e1647	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	Crenobacter	Aquitalea_sp.
628df6e0c06f50276b15b8525d09ea12	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halolactibacillus	
333dbe9060eeafb64c8d081215849b3d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
0af4ca97edde706a2222299a3de843b8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	[Pseudomonas]_geniculata
c7c626b820da92edba81e4d8b882e96e	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
057ff51ee61fee2ab8c6ad1e91e906b0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae		
21634931eac85833a29873f065eab56d	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	metagenome
2767ef636ed83248f80534c745bf9129	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_prokaryote
9198736c985dabc52263a1f0349e0e5b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SH3-11	
357c257d1fac6e4745e865d0f0d879bc	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	
25631bada796f593648805bf8ea2d390	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_melaninogenica
1f4b5b20abbcd14862212991248c36b4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
c23c82816bd568914d75ae7a0e1b4ba6	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	
1216d2a4ef4f6d2c70ea232c9d2b5065	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
89b0099194fcd1bf0db8fbfa5acce6a0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
3dd63a9f7bcc2914372d648a49fd259e	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	
c419b3908b44b0c07583616c2e926c8d	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	
144cf156c758169e2e8bfcd72e8d9354	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Aeriscardovia	Aeriscardovia_aeriphila
9bec7446dc064111fdebc8f20ec50c68	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	
493dad3f733842c4ca258c4a7c237935	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	
a9747b03545b7cc4e516c0f73ec7d5ee	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
1ef340f3c80cbe5c32d0329b41cbd083	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	
cd44d8db563ee777ce3f5511042dea45	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea_cylindroides
e40ba8cd58300bc3a314ea9426fdb04b	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
68b66adf700d5c8de7983b7d82a8a145	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales			
743f86b30cad9a36c9a881eb79176227	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
7115d102378d2b6ab94d1d5d289f97e1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
06bf8157e2426b1d4d64933d28f13633	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	
0694dd577458e45e415c48891605d28d	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	
c9da4bf26b0d81ec63a5c99296cd35e5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
6cc8a587797e061f0811c945ec0acc1c	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
5cbdcb5df0abd0bcbe2ad53cbec8923e	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	
4059128be9519d4e1533a45a64cc325e	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	
73085f6be5ea89d6a759a69e4b4eb577	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
bd5b3b612ed8753bb8f34a1b17310f41	Bacteria	Proteobacteria	Gammaproteobacteria				
c89e41d6799930d882574f9262b5da84	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
1f0f669044bfcd2366d9005274c549e9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
b1bb70aac6fe5dfe7284066736a7a286	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
ce052d24f52d17e6da3c2a0dc2af54b3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
4671b77805a4ea9ece6305624dc02507	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	
ac8585ba9c13448ec9a9ffa136272950	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	
25b5203ec5271ec46607a032efb01a7f	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1	uncultured_organism
9e0660d8ac7571b48f8cc67336fd9197	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	Entotheonellaceae	uncultured_bacterium
f29cbeb5367553bdab7ee946d1fdeaad	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	
b5e081723cd405b23b2c505f7522a8f3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
322120feefab368e033ffcb28f3ac1c1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	
84efc82ac9a3b0c0649e4530bb80ae1d	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriales	TC1	uncultured_bacterium
b20f8a0f76005565d0fa8321863f9168	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
22735e8e3b08d7e2b4cbfc3a23e9e0ee	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
dcb6cc9ba45acbb960b76704c785f870	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
914bf1d7bc36957b76495374b4fbfd2c	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
d1bfcb7d41f3b454e34f0e9c9c403599	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
f7596538645bfcc32c21633ad4f6b229	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga	
78188673b04dbae393fd7f0971e1fa4e	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Moheibacter	uncultured_bacterium
e4b558442a75a306dc077eb3dfb96d02	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	
ed84e3a8d611d0e1d62fdaf3d294531b	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	
66fcd09e423731dc8fe463bd92a023e4	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	
449b66039a569034f903a6e5a14f77b1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
97f65f57e2fa807789f6ce9ae42ad537	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	
abe95ef4633352063f453917b80b00f2	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	
d429690a765e3ac75b342c512e55b47f	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	
7a253aaa4807722697b1c579049ab0e3	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
fba9181be010d67493e940a559399187	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
be0428ea4b83a4028e1b5d11c975ea51	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
3b24993845f234bf4ab2682996b052c6	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae		
e64f6befe587304ae641c02ae91fcaf3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
95ad2eb77005a57a3b991210ea03b40d	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome
332640a3c97c7b206f8d6cba70f34b56	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Nesterenkonia	
1bf3c5ec3ab09dd9a413708085873501	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	
47fb127814a4850fa5cfbbddb9b54781	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
efd393db2c66c03372a05e3b6b2ecbf5	Bacteria	Proteobacteria	Gammaproteobacteria				
74f2925e4c38cc530bc872e027564a76	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
f4ffd6391b6a817526a9b66a4ee4c030	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	
b3aba412e0cf0ca762c550f2e4e6dd0c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	KF-JG30-B3	
dafbdda7d6dc34c5e6d6265ab015853f	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae		
b71b307fe42abbdc9d1b65d3b6a2c45e	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae		
9c95a9dd51da25f61d9d1c526923429c	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	
798121435d80201d0e0c7c645858e3c6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		
4fa253888186fc44ba0a1fb62a21b6f6	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured_eubacterium
0fbdd064120a12aefcc55081af73abb5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
084937637bb763f378f6d4fd9f66f807	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
45befee69febdc31ac55eeb2ffe54327	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae		
c255726c07bfd54e5fe1429466170d59	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
813bb4c57b16f025d6fa57f24aa23df0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
6d1d132ef09c84745ca2b623f9bc236c	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	
91e4354ee2dc1801b4dde6989dcc02bb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
7e2c72204a8c45b1b0ac39e0e6047098	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
54b1daade377ff68e065ac456616957f	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	
baedcd29d492da0b691e553f861a33ac	Bacteria	Myxococcota	Polyangia	Polyangiales			
bea1cfbe4858b8e8e0b230e4cbf73757	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
f69adba72f0eb1ffb3007b6825263afc	Bacteria	Cyanobacteria	Cyanobacteriia				
0bece2e9425b02a26a17f864ba65741d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
4c56b942a72152e9fbbf7011a7f48a08	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
aaeb8fd41a19ee743d96638c7ce1e344	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Phormidesmis_ANT.LACV5.1	
07767c60f4ae6e7db7b22cfd2d02403e	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	uncultured	
dc4f2dcbbee1b59d88bd2753ea1af9c5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	Betaproteobacteria_bacterium
efc48190064b322ba87d95d57ec560a1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured_Saprospiraceae
7f134dd4efa825f3402e1e8d1bc424fe	Bacteria	Dependentiae	Babeliae	Babeliales			
45f8e6eec235278270eb1e334c1bea18	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_bivia
3c3c7a3fd5f0ce9ab94d5055daeb7c3c	Bacteria	Proteobacteria	Gammaproteobacteria				
f7b5dc25675c4d7402d259ad522d53aa	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
36572d9fbe634d333c1210f4476d4ee5	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_soil
bc0739540abe4bae5d62acead17980ef	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
244106bd44abd7b55f92174fdcdd49fb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
32602a630b2ac54cd3971a17558f208a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_baroniae
10caf7855fda63980c041eaf8cd9f01c	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
5baf954efc8664ddae61efb9bae00f56	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae		
fea1a70b0ef0f72e3bf27d8b295331a8	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
c4312a0eb722fadf367349797cc01716	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales			
3a0adcfbeb5bb662ad8afc121e6d89ba	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
9df54efedea4c24781ab9033e742062f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter	
f4be746d370a9ff16484e553b08a3e95	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
9bc5379f6de3d1f8184bc746119a6fe7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
1f270e12092ffa63834ee5fa6f0619bd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
f0bcef30f8d03aefc7ee1681e267d09f	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella	
88217f5fe61bdfeed3e7166bc6893fe3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
584659e518210cf7792e3f608d1c45fc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	uncultured	
e8ef28a534c5ad34d62e9a709fe72aac	Bacteria						
8497bd94c0e4e813970b868c991a1622	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		
f8e3e57974e9ab24c0381c455915bf96	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Nesterenkonia	
ef7e48f27982e1f933ec52dfcdb032e4	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidocella	
7a18ce0112e2d521f7be0499d14f6c9d	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
afba44e73e07abf720b89229fc03def4	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
736ffa4e4cd651de6c664a2a6db3fe83	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
f40f8b87c34ebca63b78b666b2219cea	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
60db513b0702ff1f8a787df5548b44c0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
cfc278300527a666a315dbea206a4a4c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella	uncultured_bacterium
c03640f9345ba181737853a31450e886	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24	
fb36df8c7707e90c3ba9345395bfa37c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
c79db2013a8e3e34d54b48c0fcf05bce	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
51e98ea2dae41a2372620b209894a47e	Bacteria	Firmicutes	Bacilli	RsaHf231	RsaHf231	RsaHf231	uncultured_bacterium
dae0fe4f1ace786b65e9e3753289ea0f	Bacteria						
80595409e03b3cef5e21555c201e2140	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
3029fa83b0a54c599207e7a1c3d811e6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
f69405d3bbf3d2e15534f2daacce0218	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
bcfec4cc17fc6b38665c8ce437f8176e	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured_delta
b92c70ee046026f9058a53cdc002be5a	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonadaceae	
9c9a9e7ec484b18df4caf5f3f947d81b	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter_aphrophilus
476161ec495c5e526f23df5483c47347	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	
bedf4ab4d8875a2d3460d5bbfbba3ead	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Bizionia	
09ad1412b4018932859bb8ddc202b6e1	Bacteria	Cyanobacteria	Cyanobacteriia				
be7bd7cf552010e569a3f11fced43d3a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
12d8d251734ce26af89e7272c2b15521	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
86098ed0c15d39e57e7c91ed8769d9da	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	
c0e3ac27509d5a9ce5113c3529939dae	Bacteria	Firmicutes	Bacilli				
bd94167b524e4c0685e0a5658e87e0d9	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales			
8c399a5d568253aad6f43ee0252cd144	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
2fcd3ed19db51e885d46bf31fdd14b8c	Bacteria	Firmicutes	Bacilli				
a1195d830222be1a965c43d9308e19f5	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	
34051cbbd7a11bbce30d7429bbec658c	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
d3e52262de2eaba206a3805f25c728c7	Bacteria	Actinobacteriota	Actinobacteria				
33997912cd952feaec18fbd11b31acac	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae		
b16fd38e44b0e69c428baa0bbbc45bc1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae		
21aced609657cf012d229cae2aeca59f	Bacteria	Firmicutes	Bacilli	Bacillales			
c3defef6dd45c81a825954c1e56caa48	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter_towneri
c2b1babc01e605747bbd00d864299441	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
dcef3996d859ea44cbe2930c3b39b4eb	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_soli
4a848fa05fe1592bcf371ff8dc8305b3	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
d5e1e8b11628bb094fdabf69a512442b	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
4da5085a6937553e7cd8c4edbe36390e	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	
b2eb26ae612a3f06622c5b8c9d84ac45	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae		
c9d8e81567ef7de33efc3e849b5e37d6	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	Sargassum_vachellianum
1293064a42deaf1baa206897628ff72f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		
83f92979c0e0ab8cb4e441eb1d43ea63	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
245aa744726ec2f09c5f17baddb1913c	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
863433444f93c38f6c629e658b527a11	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales			
2cc6e5005917e4c85ff2a3c1ff8409ec	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
cdb04e51a28b0e40e5a2b2ee1b46cd02	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
bc6cf3f3c0f2d182a231a5ecb61f5599	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
77aa638011c7f8c63d556c2707739787	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriales	TC1	uncultured_bacterium
132f94e8bf3a94cfa65957627e34c024	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	uncultured_bacterium
fc8e48d41df39cd0055d0166c1143785	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	
0228f4185092e137d6ceb5e546542f45	Bacteria	Dependentiae	Babeliae	Babeliales			
14a8e5fee4c27b1073e0df56e1d94527	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
4e2a26d46102b61d8f9233dced4b261b	Bacteria	Proteobacteria	Alphaproteobacteria				
ed3a068222abd30fed1e1736f8ec32db	Bacteria	Acidobacteriota	Subgroup_11	Subgroup_11	Subgroup_11	Subgroup_11	uncultured_bacterium
10f50071098e6cca71f48e435706a1d5	Bacteria	Actinobacteriota	Actinobacteria				
ef2a7f99b70476e00a48c74e70cb745b	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	
800c93077a027a0942728af0a38965fa	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_prokaryote
e08a2419b49bd26605735313fbedd58d	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriales	TC1	uncultured_bacterium
33142251e3bfa3788699f69db1210d0d	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	
9fb099689ce1b79ed91c3e2926297111	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome
212b11f4b4c8ef574ddcc674041d51e5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
0435de87a1d565da8248b0dc8bfd7058	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
708d2d25a53531c16855fffe501d12b1	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae		
1b16275ed881cdf25ab2a0ff572617c3	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
f876db638eff315aaf482a377a8e866b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
21ab9772825ef27c9d82d0ead9bac995	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	uncultured	uncultured_bacterium
2cb0fff82211b65a15d75e45008efd98	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriales	TC1	uncultured_bacterium
07c14a69a046feb2d8cd58e6f83cf375	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
71dfffda12c02b207e6fd40315e0efb1	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	
7fa1274588311495189b7fe5802819b3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
1b0f7c819fd83b5afe613368a575e949	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales			
f3e768303cf09ff510280dab659a724f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae		
ab7987ee63561c641980440b674dc64e	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured_eubacterium
083164cebee4b65406d71331f0c1c2ee	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
42bf68bafe632408ae350919ba10318b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SH3-11	uncultured_verrucomicrobium
