#NAME	Ev13.B	Ev14.B	Ev17a.B	Ev18a.B	Ev18b.B	Ev19b.B	Ev20.B	Ev21a.B	Ev22a.B	Ev24.B	Ev3.B	Ev4.B	Pg19.B	Pg20.B	Pg21.B	Pg22.B	Pg25.B	Pg26.B	Pg29.B	Pg30.B	Pg31.B	Pg32.B	Pg33.B	Pg35.B
c7670a6cb06881bd8ac08c8a1d6b2b9d	0	0	0	0	0	0	0	0	37	46	0	0	0	0	0	0	0	0	68	4	43	103	123	338
990b37721d5ff8de03ae0b3401a5560d	8	31	0	7	0	7	0	0	62	95	134	100	100	4	0	4	23	30	47	0	52	49	0	7
b680517cfb0b79adfaa3ed3df5bee33d	0	0	0	0	0	0	0	0	0	1	0	13	0	6	19	0	312	390	0	0	0	0	0	0
b2fb9c581cf31f4c5edecdae16474f9b	21	0	0	0	0	0	0	0	6	16	0	0	0	25	29	21	212	293	0	0	0	60	44	9
d7d27b8c2988f1b2efae916e12314920	42	39	0	0	72	16	0	0	15	0	25	24	0	0	0	0	12	0	94	0	143	163	86	3
51a5bdc645497cd9f088ac0b9d79e6ae	0	11	0	0	0	0	37	0	0	0	0	12	19	5	0	0	58	217	108	8	110	25	91	33
9a73edc50f2eee06f63761f9f92df833	53	282	0	166	43	134	40	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
fc7cda0b7db8af444023b427c6b6c3d5	0	48	146	81	74	41	227	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcbd302de11cd3d77e243c01b768b1dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	35	63	0	63	61	145	299
55ff2ae93493e84596e163b1ab5e5c71	0	0	0	0	0	0	0	0	0	0	0	0	39	48	61	0	241	76	82	0	51	62	38	15
b6ba637d49f9137283277ded262f3378	0	0	0	0	0	0	0	0	32	35	0	0	0	0	0	0	432	134	22	0	0	18	0	37
0939b363749233ae5ef000999e383839	0	0	0	0	0	0	0	0	9	10	0	11	5	0	3	0	497	107	0	0	0	28	0	25
5e1f0cd7357cde375dd2af03985c7877	0	0	61	0	0	0	0	0	0	0	64	44	0	0	0	0	0	0	0	240	46	0	235	0
c397572f41fd00775eebce880b7560a9	0	0	0	0	0	0	35	0	73	50	384	146	0	0	0	0	0	0	0	0	0	0	0	0
827b4daa3d6c044c4799427ff9cf9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	336	0	0	0	0	0	0
29b91a0f093b734da08c52ef74a0837d	0	0	7	0	0	40	0	13	0	5	16	13	0	0	5	0	11	0	35	76	185	97	123	27
673415d974b5e25426bc0d0ae18ad5a5	0	0	190	0	61	0	273	54	0	0	0	0	0	0	0	0	0	0	0	0	0	8	66	0
f0587400bff9e0164e74ac83635a4d55	98	54	0	41	0	0	0	4	51	70	141	191	0	0	0	0	0	0	0	0	0	0	0	0
1f7c6162b29d1726a1c7590cb4b5a34f	0	0	265	0	116	0	192	53	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
c6fad6b121a2abbb8b2629a061dd1931	0	0	64	32	0	0	0	0	2	0	0	0	0	6	0	0	262	270	0	0	0	0	0	0
54caace5f7bfb0eaef20725a633a7954	0	0	0	56	0	0	0	0	0	0	52	0	0	0	0	355	75	87	0	0	0	0	0	0
d497a4695a6cc54b4560d0baec833318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	48	0	14	48	438
c8f9a0653bae119aaa8aabbf6883e40d	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	268	145	105	0	0
f40a8727037a05569c3ea165712d3836	0	0	0	21	0	32	0	0	10	0	0	0	0	0	0	1	12	36	114	113	91	80	112	0
866e3636051db7c62f3eb9a595613fb0	0	8	66	0	48	0	6	9	0	12	37	25	0	0	0	0	0	0	118	18	52	197	18	7
82008197125a0c1fd34ee1249c662cff	35	0	93	67	106	35	36	0	0	0	102	0	0	0	0	0	8	0	0	0	54	0	81	0
203b5e214d8a67e7382f9e4e4614e0f9	0	19	0	0	24	22	0	0	43	87	37	0	0	0	0	0	0	0	43	235	43	37	17	10
63de1d24e3fadf4f1bcc21fe57daf4d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	319	127	0	86	0
ee54243996b698541c518281c632a48f	0	0	0	0	0	0	0	0	6	0	0	14	0	24	14	12	0	10	177	0	188	85	72	13
ac71114529293e4bfe7c0d5dfa71f630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	127	63	0	0	384	0	0	36
c2a1ddcfdf5c7690652f330625101259	21	48	0	48	63	17	0	0	0	0	34	16	0	0	0	0	0	19	42	217	18	24	22	18
e5e6307333c5fb684d43ba6c2a3a9892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	102	103	122	62	0	165
1f2cd3ab5d55cbd7e1e75cc077679d3f	0	0	0	0	0	0	0	0	25	27	0	0	0	0	0	6	0	0	69	0	167	35	0	254
5e84dab96d8ba048d926c39785125607	0	0	0	0	0	0	0	21	22	0	0	0	71	60	22	13	60	0	36	0	120	61	42	52
69360b72c96180e243b11d740b051a13	0	0	0	0	0	0	0	0	0	0	0	0	230	44	51	12	79	32	0	31	0	0	0	100
3272687e2328fc3f9a539a2bb6590eab	0	0	0	45	0	27	0	0	91	50	128	236	0	0	0	0	0	0	0	0	0	0	0	0
3066b192c4018d52ac5bb5a91ae3d337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	186	165	0	134	0
049cc6e896e31bd3622396d015c97d3f	0	0	111	0	0	0	0	0	0	0	234	185	0	0	0	0	30	9	0	0	0	0	0	0
3ca165c8685cad179140b9471de11069	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	122	16	0	202	47
517b6f895d15fc53b45037d9538c8565	0	0	10	0	0	0	0	0	0	5	0	0	0	0	0	0	11	0	117	109	47	150	90	9
9db734d2e6f6d05a5453963ee54c7850	0	0	63	0	82	0	39	0	0	0	0	14	0	0	0	0	0	0	76	170	102	0	0	0
67fe9fbe3b7eec0b40c0f9a833b4f86b	0	0	0	0	0	0	0	0	0	0	0	0	153	146	182	15	0	21	0	0	0	0	0	27
719b107c2c35922ca6288a31556f9357	76	0	0	58	89	65	0	25	0	26	69	20	0	0	0	0	0	27	26	0	55	0	0	0
2c302ce105b836aad7581582ce448b10	0	0	0	0	0	13	7	22	41	67	0	27	0	23	18	27	19	15	18	0	68	38	0	133
73095a215f08bf5687394166267cfba8	14	6	247	0	0	53	0	17	19	18	23	10	0	0	0	0	0	28	18	0	43	16	22	0
677fb08e87b6caa9bea6f76bff402e0a	37	54	136	106	63	75	0	26	0	0	0	0	0	5	5	0	0	26	0	0	0	0	0	0
245d6d3d61bdda34bbf63594b850ab2f	0	0	66	57	64	154	22	10	0	26	22	19	0	0	0	0	0	0	0	0	84	0	0	0
cbc40e46a7741235e82061bc195c89e2	0	0	13	0	35	0	0	12	15	44	76	29	9	15	11	3	76	84	55	0	9	24	0	14
b4c96f93d121c6c668f355c3ccc95a11	65	198	0	176	0	42	10	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
27611026a24e2354f7bbdebd8d7d80bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	38	28	446	0
8697e38c6c9e4efbfabf5f11a27e28e6	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	149	100	18	140	5
dbc306c92e7f60b2dbee83ea12dc58b6	0	0	0	0	0	0	0	16	0	0	0	0	6	20	14	0	163	207	0	95	0	0	0	0
b9fa73a3dbb904edbe2eea5ee95b6abc	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	31	212	0	40	210	0
94847ab1e7448fe58172f5ab7c8eff5f	0	0	0	25	0	12	62	0	26	82	49	0	59	18	12	0	39	69	28	1	0	0	0	33
5335c9aeb4e8d2b4d8db1ce52fe1ce4c	0	0	0	2	0	0	0	0	0	0	0	0	376	7	0	0	59	55	0	0	0	14	0	0
5e59f68d02a51f6f09f033e4561bebb9	90	123	0	206	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09d435dc243691fe73c414d9f09b7b0f	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0
f9d5e167adf8d445a7b296e4c817cb6a	29	224	0	132	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
e5de5b390ac11aee1268f178bff46a30	0	0	0	0	88	0	0	18	0	5	0	15	0	0	8	0	152	170	11	0	0	28	0	7
ea2ada8d6fcdac3007e0364e46220e45	0	18	0	0	0	0	0	0	35	40	50	78	0	0	0	0	89	106	0	0	0	24	31	26
caf74e68d06d1a9e2764373635be53d0	0	0	0	0	0	0	0	0	10	13	19	0	61	0	0	0	90	96	96	23	0	45	0	43
3a63577cda077780946cd6f078c9ded6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	215	207	37	0	0
afa31607e260ecb254f5da5177e2a4e7	0	0	0	0	45	0	0	20	0	0	0	0	0	13	21	24	0	15	0	213	0	16	40	87
e81e3becae1583f82c686c17ee062097	0	0	0	0	0	0	0	0	0	0	0	0	60	237	188	5	0	0	0	0	0	0	0	0
d652748376e8ba6e40ac9137dc3f407c	0	0	0	0	0	0	0	0	137	137	0	0	0	31	44	73	35	31	0	0	0	0	0	0
13bd221fa30a50e5ac450d141283d6d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	117	58	0	165	0	20	0	96
280f13a1cb8c09aa6c7928a0794aeef3	66	55	61	102	62	17	61	11	0	16	0	0	0	0	0	0	27	0	0	0	0	0	0	0
baa5159899baaa8256e73a7e7118898e	28	0	95	0	50	49	0	45	14	11	0	17	0	0	0	0	0	0	0	128	41	0	0	0
55cf98e7d7ab6400ef30604dd53b40ed	26	2	0	0	0	38	0	0	0	0	0	0	6	14	10	226	91	32	0	0	32	0	0	0
5d67dbdc05071f134c5c34947dd2cb55	35	70	73	0	0	10	24	71	26	9	26	34	11	0	27	0	0	14	43	0	0	0	0	2
b9d5bad0400d5cef752264d26d2184f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	66	0	29	37	110
7b4252ce33cfe544132c91f5914cccf0	323	0	0	0	0	51	0	0	4	15	26	38	0	0	0	0	0	0	0	0	0	9	0	5
8a876daf6fc64fef58872e218402da79	0	0	0	0	37	0	0	0	0	0	34	0	2	0	20	0	32	18	58	52	151	67	0	0
cfb7c2be2639d4cc66544bc44bbc0c4d	37	0	25	59	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	16	88	0
f481df324f41e8ba1c6d14831bace1de	0	40	0	52	18	41	0	0	15	0	60	0	0	0	0	0	0	0	0	172	35	0	32	0
e49ec745fed8789dd1b3082c35b2bb1f	0	13	149	0	108	0	86	105	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
19c44e5d675d59d773d8371bde007c5e	0	0	291	0	96	0	44	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4c10f4ce2a56d52588b83a95894983e	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	89	113	125	101	0	11
858816f48fd24c58d3e199d336d20462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	50	54	137
1e0080693f6dba3182926a7e4ed3999d	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	16	0	32	0	0	34	0	370
7fd637c5476ac639220cd7e734159669	0	0	0	0	0	0	0	0	16	8	29	22	0	0	0	0	131	250	0	0	0	0	0	0
00aae844f1d78bb9a6df260c8607d3bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450
30f983271045e405c76014e9e2b08132	0	0	0	0	0	24	0	0	97	79	137	66	0	0	0	0	37	9	0	0	0	0	0	0
b2a288aa3ca75b28db93377a67feecb0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	34	26	153
aab1d01905db156cd68ea730913d0b8c	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	51	0	41	0	104	171	66	0
6350ca893bbfa9501b86e662e9d2a599	181	13	0	76	0	34	0	0	20	40	0	51	0	0	0	0	0	0	13	0	0	0	0	13
cb12c1867cb7cf49eda701636718ca48	4	200	155	3	36	10	26	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276f257feb61a5ffa0d24cc75060dc02	0	0	0	0	32	0	0	13	0	6	31	13	0	0	0	0	0	0	49	214	0	29	0	53
e6709c91387629ea8bab5cb23adabbb0	29	65	0	13	0	40	0	0	35	50	109	91	0	0	0	0	0	0	0	0	0	0	0	0
ed120158d4d7200769e91c515eceb909	0	20	0	0	62	0	0	0	15	21	42	97	0	0	0	0	0	54	0	0	85	11	25	0
4c8bdb5f16aebec6075f308006fa7621	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	71	233	77	26	0	0
c3c488e6e28fe4a6c81c140b9936ecaa	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	15	0	0	124	85	0	153	0	36
908ebbcfe682b5de3be2850e9af9069b	351	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	53	0	0	0	0
51beb397e8e72d6baa248a46149816a3	133	22	0	101	0	22	0	0	13	27	45	64	0	0	0	0	0	0	0	0	0	0	0	0
94eeda3a6159aca0cdbaa6f3f4f30a1f	6	30	28	9	4	9	5	15	0	5	0	0	0	0	0	0	0	0	125	46	9	68	48	18
b0f2901a7ffa1e1baab4d7bb8a740c86	0	0	0	0	40	0	34	114	46	71	99	0	0	0	0	0	0	0	0	0	0	0	0	21
2d2db28323e945efa55e2cabd36d7abc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	228	64	55	11
7cb8841f189678684bc81014d549f7f3	91	55	0	0	0	51	38	24	0	0	0	0	0	0	0	0	68	93	0	0	0	0	0	0
c0520d9734e3222ed61deadb54ef3959	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	64	15	16	89	0	178	0	0	44
99142334aa5412366273afbbb5696fbd	18	9	98	81	0	26	0	0	30	44	81	28	0	0	0	0	0	0	0	0	0	0	0	0
f339543f32d8c5f6874d3ce82693e092	0	0	0	0	0	0	0	24	32	70	165	101	0	0	0	23	0	0	0	0	0	0	0	0
351c91c44e1f744e41929895f52dbf15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402
dbddbfe0b5f92bdcb42a019e1a769772	0	0	0	0	0	0	0	0	90	235	0	0	0	0	0	0	0	36	0	0	32	0	0	0
8835dfa487fc8ab34ba9586787855b4e	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	86	0	29	78	62	116
3e8eea795c5b2071fa878f892a60ca49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	154	69	130	21
16908489817e1cfdd163f13938103c93	32	19	60	0	41	0	0	0	0	0	15	0	0	0	0	0	0	13	26	114	48	0	0	21
539056817cec978078fb05a80afc202e	36	0	0	0	0	9	0	0	0	4	0	13	0	0	0	0	0	0	37	67	90	13	116	0
bf831e2d152bc2496cc5037d83354f5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	45	127	59	0
1c75f394a80c6557d2e44022f0c2663a	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	125	82	9	73	12
9d52a3c526f4731cb46d1f92bfee53e7	0	26	0	0	0	0	0	0	0	0	0	0	2	12	8	6	124	201	0	0	0	0	0	0
75243908d2fd24e26748772eb9ddbe82	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b38ab2f7cf313f3dd15abec65a7be79	19	0	98	39	0	30	31	98	6	18	0	17	0	0	0	0	0	0	0	0	0	17	0	3
57f9093fb84a0a9fea800eddf2157553	0	0	0	55	0	15	0	0	0	0	0	0	0	0	0	0	25	0	0	157	78	21	0	25
fae310780777aeead937f3abfd848ee1	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	195	89	0	48	20	0	0	0
98ed9deae331ae779da6377cb9853943	0	0	0	0	0	0	0	0	0	0	0	0	14	5	17	9	226	17	0	0	0	0	0	88
655120ab254f19d3a6ce287203480cbd	32	0	48	19	60	48	48	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98de58247f4367cbf4bbcf9f4835bc1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	33	41	88
dab575811750e6a57f16a3ca9642af38	0	0	0	0	213	0	21	125	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
4a2468c8b295a4f26e3f1cea5e099a19	0	0	0	0	0	0	0	0	12	11	55	0	16	4	6	0	27	23	0	0	78	19	54	68
dd9826dc55c0e5d338afc225ddc7c2dc	0	0	0	0	12	0	0	4	0	0	0	7	0	0	4	0	122	216	0	0	0	0	0	6
c5f501c6f1414c04ba0e60a5727fed00	29	61	67	0	48	0	64	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca09b97b3a43e556a5aabea06ec358f1	0	68	74	30	57	40	0	0	0	0	56	0	0	0	0	0	0	0	0	0	42	0	0	0
4eb2485869c940738b941f3221c18a32	0	0	202	0	0	0	24	48	0	0	0	0	0	0	0	0	0	0	26	0	0	0	66	0
d33f583a73ee31b2b6595e312ad95ec2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	29	0	0	0	0	332
bbfdaa7a938bd553c3b39299f2738e5f	0	0	0	0	75	0	137	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b796aa2a2fd99fdd442ed711b514bc00	0	0	0	0	0	13	0	5	42	39	44	32	0	0	0	0	32	29	0	0	0	10	0	118
c5df93f5250cd5b7ac2af26ad93e465a	0	0	0	0	0	0	0	0	120	114	51	73	0	0	0	0	0	0	0	0	0	0	0	0
65f689a58e39593ea5505e1fa87fd2fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	258	33	0	0	27
6b528a78e54ab7ee519cbc75e525d97c	0	0	0	0	0	0	0	0	32	40	0	0	0	0	0	0	0	0	25	105	0	0	0	153
6b75dc5553f6828105e56f195a3e43ba	21	0	0	0	0	9	0	0	88	112	34	10	4	0	6	0	49	0	0	0	0	0	0	18
c97544d672072573e58f4f9c5fbf5c3b	0	0	44	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	41	42	9	155	30
fcc8c800a87a35e818327ffbcc799ca2	0	0	0	0	43	45	0	0	29	41	36	0	0	0	0	8	0	21	89	0	0	38	0	0
734df6102bce8a48e9405ff02359607d	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	46	53	0	133	54	0	51	0
c3910d7114a66bcc6a5ac53f1e0e7adb	0	0	0	0	0	0	0	0	10	16	0	10	15	20	29	0	67	45	22	0	0	38	0	74
acc6807971c8e279054f5c10143b1654	45	29	0	0	13	38	48	78	11	10	0	32	0	0	0	0	23	18	0	0	0	0	0	0
0c562217e0f1aad24455cc91333615a4	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	21	0	0	124	186	0	0	0
747b4067ed89be69e280aad31047d010	0	0	0	0	0	0	0	0	0	0	0	0	10	36	62	0	71	0	56	0	15	24	39	30
b0432c19ed2949a4dbac843198dfb935	108	0	0	48	0	13	22	25	28	13	40	35	0	0	0	0	0	0	0	0	0	10	0	0
a241c32f8fc4b9463c639a49410ca2de	0	0	0	0	0	0	0	0	0	0	0	0	26	89	101	113	0	11	0	0	0	0	0	0
1ffc817bdcb39a29332db634b7d9c0dd	14	0	0	42	45	5	0	0	7	39	0	0	21	14	6	7	57	52	0	0	0	0	0	30
658f486642da03d65308e73fe7ea8929	0	25	0	89	0	0	103	43	35	32	0	12	0	0	0	0	0	0	0	0	0	0	0	0
50fb45f346d18bc393b577f23b96788d	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	131	189	0	0	0	0	0	8
80bf7b9495cb8a8c50cf9bcca5d73b7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	55	140	0	142	0	0
230d87d47d4ed9275c6bbd0bc23a8ca2	0	0	0	0	0	0	0	0	0	0	0	17	8	8	9	41	76	88	0	0	0	0	0	90
0bbf27899b80c9b214ae20114ecebdb0	0	0	0	0	61	0	18	79	27	55	0	0	0	0	0	0	0	0	0	0	45	0	0	51
1ea60184219d035fdc0736f05cf789aa	0	0	0	0	0	0	0	0	0	0	0	0	19	17	67	0	0	0	75	111	45	0	0	0
d8e2701d2509d230962a7b8ccbe53d3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	118	106	16
e2df26c03c0638a1af8a188baac28c9c	0	0	154	0	18	0	101	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527d277f9161bf49c2bce1a1e1a8fc47	0	0	0	0	0	4	0	0	29	28	0	11	0	0	0	12	29	21	0	43	0	31	0	125
df17dbdda762e5920b1c6934f074afba	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	306	25	0	0	0	0	0	0	0
8a8b89787d396a9356e3c0bdd4c98ea6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	78	61	13	0	0	16	49	0
628c17ef85bada9c92f8d998d557d356	124	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	175	0	0	0	0
9fdefbeb5c84955348ebd08a4e2efb40	18	29	0	0	0	10	0	0	0	0	42	0	0	0	6	0	0	0	0	0	91	52	84	0
b8a1fc7f96db59d4b0be0e6e0772a811	0	0	0	0	0	0	0	0	0	0	0	22	0	0	6	0	0	0	0	0	54	0	0	247
4e1258e9c14c19c593f78f6d64130056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	189	107	0	0	0	0	0	0
7f9e82c785265f4665013e16622cea0d	54	0	0	53	27	28	0	33	0	10	0	0	0	0	0	0	0	0	0	122	0	0	0	0
8d6bfc153c06ef2097d36e042b53d36b	42	52	0	31	0	82	0	8	22	40	48	0	0	0	0	0	0	0	0	0	0	0	0	0
52fbfb25efcd268ab6fcbec9f1c94cbf	0	0	0	0	0	0	0	0	0	26	0	0	31	17	16	9	108	56	0	0	61	0	0	0
0eeaffe63dcf48fb1f79cf10d1e12a82	0	0	41	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	8	29	103	9	87	16
41c2d356732d553930492e1fc2f8f048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	47	23	20	148
034cb3e25da3e636aad13c50c4dd2cf1	26	0	0	0	0	0	30	0	40	57	77	91	0	0	0	0	0	0	0	0	0	0	0	0
aeebdf3772457b0c328b9406dea0ee50	51	92	0	121	0	44	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f711df3b99a543df008540c9ef7c77f	20	0	74	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	43	0
000db849da0a6f841cb10b65860912b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	64	16	81	54
e0517b356f0a764e2cf423d04122d472	228	0	0	0	0	27	0	0	0	16	46	0	0	0	0	0	0	0	0	0	0	0	0	0
1e2b9671f8fde3c09267ea79e8d61a62	0	0	0	51	0	0	50	53	18	33	0	11	0	0	0	0	85	16	0	0	0	0	0	0
5374fea101af1e5979ee5d45e132d715	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	52	0	0	59
e6297224604c482c1d3d8b5542a6e8ea	0	0	0	37	51	12	14	0	3	0	23	0	63	0	5	0	25	4	0	0	9	57	0	12
5add394fac5cd3721068491d0ffda11a	0	0	0	0	0	35	0	0	28	22	0	8	0	0	0	0	153	69	0	0	0	0	0	0
4859aa788b6d67da985f6eb2356dc9bc	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e07741610dea6ca36046c893b8394e2	51	19	83	69	20	51	13	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b0d52080bfa4ed4eef3327d55f188d80	50	0	0	0	0	0	0	15	0	0	35	0	0	0	0	0	11	32	41	14	112	0	0	0
8b1587f98fac85f275662a4f8d8e850e	0	0	0	67	0	22	0	18	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0
dbb3aa9be255a2624fa0509e94c3e6f9	0	18	111	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	153	0	0	0	0
9d3d85d66a496335d6fa3280b10e79e8	0	0	0	0	0	0	0	0	0	14	0	18	0	0	0	0	63	49	0	0	0	0	0	163
f95b208d41373e403abf22429a659dc9	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	75	173	0
1cbf2a78af3ea74776f504187e30ab0d	91	24	0	18	137	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03631194f663ef162a5051cd8a5e7511	30	0	0	25	0	0	0	0	59	30	117	22	0	0	0	0	0	0	0	0	0	20	0	0
6c1e7f2d443efac207dc94287b96e469	14	38	0	0	0	29	0	0	46	65	55	8	0	0	0	0	0	13	17	0	0	0	0	17
765c7fdc47221f9555c6972154eddd04	0	0	76	0	76	10	37	81	0	0	0	14	8	0	0	0	0	0	0	0	0	0	0	0
18f8a06a5c41237cf0c13ea98f1ade6d	0	0	0	78	0	9	0	0	61	92	0	27	0	0	0	0	0	0	0	0	0	0	34	0
496c4832147c832f23630ea8242ef9e5	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	213	0	48	20	0	0	0	0	0
11b358e989aeb074ff4c0be90b1b7a9a	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	125	41	0	87	0
c0b9bd2722e2024d0b4096d46079e3fa	0	0	0	0	0	0	0	0	0	0	0	0	34	36	21	13	56	60	36	0	0	23	10	9
01d547de13e35a1dad6c2e11590a4ac2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	70	38	0	0	85	43	7
46add59f7d2d8ce482856d0f0caa615b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297
b33289bec9cb9e1dc4388f22905200cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	216	50	0	0	0
16cae9ca9e8856c4bf068868d9d9ab5f	17	78	0	0	0	0	0	0	35	34	0	0	0	0	0	0	0	0	0	0	38	0	0	92
0a616b222e36911331ad4ef83c37816b	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	28	26
77217bfdd7c8a579965f1495be8a5f39	0	0	0	0	0	44	0	0	0	0	0	14	0	0	0	0	0	0	14	0	67	13	137	0
6f920cf6ebe4fa3fd51e9b9e1731eabd	0	0	0	0	0	9	0	0	0	0	0	0	0	12	15	11	36	55	29	0	0	0	19	103
0048c41b26b4553a8bcd62199ce8d8ff	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
54814b19173020880d5f2bc6e5f023d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	129	50	81	0
fe9feab25e543def0fba7236de35f287	0	78	57	9	0	0	8	0	8	39	3	19	0	0	0	0	0	0	52	0	0	12	0	0
58b82e29fe0adf35fce88c1523d5a35e	0	0	0	0	0	16	43	33	0	17	70	68	0	0	0	0	0	0	21	0	17	0	0	0
7edf1d15791f4e2db1a87e40c8adcf03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	106	172	0	0	0	0	0	0
fc7759d9c777abd00d30f0d2c7ea867f	0	0	69	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	166	0
