#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
9e2869b25e31de770404d9f393c7b8f8	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleispira	
a23ab8f0ed70b5348f8378bb05e92761	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae		
596f68a19226f9bf04bf642b421fbd96	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	
50693d7e9c3efacfd65fb2c35d9f16cf	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae		
aed0fedbfb41a2d1f24ae711a48af90b	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	
8f5e0677e24487532b7ffffc448d9a5f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	uncultured_bacterium
e8f39b2da2acd46d5629dd5dcbde5365	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Finegoldia	uncultured_bacterium
bd3dbe0ca1c15bed2181206d2693a525	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
5f51cbb4a76eac4c6bc43bbe7cbc6161	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
24cf4de7152bda9c83bf2165d9d66060	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_rhamnosum
4e0616ecf8a65f0b264ca79b2b302cde	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae		
fd9c3bfb7eda1fa9ed1284412ac863e8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
70b1492d35764fed6fddfd812987a48f	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	Idiomarina_fontislapidosi
f909a9a9c2b2651be5ab4fad59e76c64	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
dd920ab0ad2565a847132deefd615853	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	37-13	uncultured_Bacteroidetes
fb25f26cb4c141f76279e0b80bdcad4c	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
eddbf48ca79ba9455f54741b625ec63a	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Luminiphilus	
69d78f49fd4a2f19a5da7117526f2e30	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade	SAR86_clade	
c50bdb9e2bb4c4b08277dab300ce8ea0	Bacteria	Proteobacteria	Alphaproteobacteria				
274eeda43b0169286393ccd5da5a900e	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Dokdonia	uncultured_bacterium
7061c16e953067aca9e0b9f030ab24ac	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade	SAR86_clade	bacterium_WHC7-12
f5a4a448607593e1b33c99264f0de27e	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	
63ca1eab26a596d2b053866b649e9e9e	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
79c02ad7e37e1dc3e6e59141888e2bbe	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae		
56fed498a064a8845097197626b28c2c	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	
72f1c733fc53a3a761df878d04a1e961	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	
8ea1cbeb4bb1296ee78fe5f469a97b87	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales			
8b6c1cae59fb3d0ed74ce8bb16b9c78b	Bacteria						
51b6babdc45071382c84d6afcf97fa3c	Bacteria	Bacteroidota	Bacteroidia				
9640c203b4e54abeac90cb94c740efdf	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	
61ad9a89d5e4b2199b0298a430952148	Bacteria	Proteobacteria	Gammaproteobacteria				
4d15d7ebb33fa4553110d8986753be51	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	
53c0b9b58118b7f9bbe4415d7de76b2f	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae		
17cad12dac5c113828353d11d85ab6ea	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
2a5757ac47f5cdd7026774816a926491	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter	
45e1dd939b9a393ec2e3f6e3b7274864	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
17c31b6859b7582b4560e6086a6c5b56	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae		
85fb84527d133e7e16988324140a79ab	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas	Thalassomonas_actiniarum
3d458399651fa527e869f3057d16f84e	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	
c74846ded267eb4720071c19b4ed26ef	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	
51a1bf380a34e9ee862659bf8e6c57ed	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	
ad2fb791fee083630db61ea4350892b0	Bacteria						
2eefb23d63b4c8f8b1f25af684947b12	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	uncultured_prokaryote
7614fbccc610d48f5558e3bf3cbc070d	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured_organism
39536e25ad38db9f7d928defb1dcbc74	Bacteria	Proteobacteria	Alphaproteobacteria				
07f799f276fc03abd59a0db9dbb79b4b	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
4a9a920d1b39247ec3fa32bc30c38dc2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens_dokdonensis
0a5a28f8712e796c2d8bc0a3c492789b	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	uncultured	
95ba09b00736d251885a8d95c7e4ce2d	Bacteria	Myxococcota	bacteriap25	bacteriap25	bacteriap25	bacteriap25	Deltaproteobacteria_bacterium
322fdd1997371086a96ffe0b8eadd02d	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	
4241070fe83a06bda45832d0bf96bcd3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	uncultured_beta
09c948004c627d26880ffd0b574e655c	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	uncultured	uncultured_organism
3c68494df8c4c900b0c5b10af6dd7d05	Bacteria	Proteobacteria	Gammaproteobacteria				
ddbc613c47b8d6f73a6c9685c459956a	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	Candidatus_Entotheonella	
c2f9c8c70bcc28bc4e8751353e5e9b21	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
e1f12b0f58d5b928f2ba2bcf329e66a6	Bacteria	Proteobacteria	Alphaproteobacteria	NRL2	NRL2	NRL2	
cc96e3dc2cd98b176ad81d64c6c4749f	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	
687966887821a534796caa0c1e04e84e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudahrensia	
118bc6fa2beef2a74f58f78b4b4b5b6e	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	
f745da14e33b85d05aa84d661ba44ae0	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae		
be9088ba41c0027099b32ea0c7f1d276	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	
714e458e0f3b1a323c22669d637d95db	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleispira	
62f8ff66ee6189b0ca142c2e01a72875	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured	uncultured_Bacteroidetes/Chlorobi
ad9bdd00b54ad196fdb47fe6afaba9c6	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
7118a464d55aa454698923e18153371d	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Kordia	uncultured_Bacteroidetes
cb3f7fbcee84a8363be8ef5dd71c0d9f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae		
30e53415f5046e7e5050aa8c074c6bd2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_iners
fbf92fcda43466051a3ba45822cc39f7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	
a6719384f6bfeb3107e0b82ae95252aa	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	uncultured_organism
73b5b9cc5f08ea1e0b46fa531aaa2c26	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
47ceb77a2800fcffce65af8717a5eb4d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	
5c3bea55da586909772cc887e38c2551	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	uncultured	
cc7444841a1f1a9343f3ae7895fe05f7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
462315f7b8ba546a53d4c048f989f913	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales			
6462c94b53b7c931719c1b600a06cbac	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
d239036c63ea5dcfddba155bbf0766f0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna	uncultured_bacterium
df4c8b82214cb03356305f6e3fb043d4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	
359ef6346b68f700104894c135ecde3f	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	uncultured	
db1cb1423b0424fa2593efb834d5f19f	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	uncultured	uncultured_bacterium
008e4d3b93874cc174a029082d16fc3d	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
7d42ea99ce4efcfacb961d188e12d5e3	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae		
be00ed5bb250b5ae9d321f799a818355	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	
564a91ef6a257a5ac30c4e4f947e7585	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
4becf406bde6a09548d0ec9bd55e10eb	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
d5e0ceb1c9d9d84831bb9eb899b015f5	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter	
489f0f9180ea560bc917978a777bca1a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
d360f4415e7b7a18b5f5e2b92a5340fe	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae		
1a13e85c0ad6b74e2d4b4ec49f5090ba	Bacteria	Proteobacteria	Gammaproteobacteria				
e70981c327e8680951af932c1d855007	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	
f194e2fe6bbaee0df1cecae2478bfc92	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	uncultured	
a23fd2e69dd6cf0175423bf03e5fdf07	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	bacterium_BW3SW5
54c05039a948d8b3b05ed3904df74d9f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
08f4c8437d2954b36841bac79bd9d0f1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured	uncultured_Polaribacter
f52e76faaa321252ce755e0fc2c6a051	Bacteria	Proteobacteria	Gammaproteobacteria				
b7dd13d0763f1923ae08ca728705212d	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Luminiphilus	
52b2c7bb29d9b347739533e93aaed7b6	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured	uncultured_Polaribacter
9dfb5cb3a169324be5b83a1556f3829f	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	uncultured	uncultured_Chloroflexi
c776f49b3b5130c39cbb6a7c93c5461c	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	uncultured_soil
fe710a2fd7f0f6060712fcf7e0b24ffa	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_deep-sea
fcb4d83a8145d9a98584f6f6e4d1a63c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
1506d58a3a6db95cb958a481bb46f47a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
40f1781a684dcbbeae20680faad5f023	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_Alphaproteobacteria
8c8945b47f4b2c4cc820f5bcf19db9d4	Bacteria	Firmicutes	Bacilli	Bacillales			
5eb9796cadeb3b1813f890daa3a8109f	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_Conexibacter
a21f81a842e901ee6462bf8d01a0f008	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae		
cfb4e35e03af13c6a3f129c868014524	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	
8709d5c00c6ea6903566707d566dcf12	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium
6e11151912d7cb27a208833df96c581a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	
20af1a5a753d6add50c60bc6f653efca	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	HTCC5015	uncultured_gamma
fa73c30a36207e3776f9077c70f38574	Bacteria	Proteobacteria	Gammaproteobacteria				
8ccc7b64c25710dbfa9b03b66ba16fc7	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliales	Babeliales	
e03d8ace707cf47db41632dbdb24e47d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	
37fe6d96be9f58cfc0071a93d352370e	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	
309e3b482bf58f2bee6809ba4045bf71	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	
72b73bb9dee8a73c09d36eb096474eb6	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
c6faaa5f4c44b8d68abd4d913388dcdd	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	
50fecbd4a51dc32bc2b391ce759b200d	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	uncultured_prokaryote
563ed60ece3a54645c8c1b7d5b025478	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
971a40bc78ef1be35589069ccf292465	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	uncultured_bacterium
4cb77ba111e6234b365600e036cb9678	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadales	Bradymonadales	
4d159a022cea5388872df67e8359eb39	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured_delta
77132dcfd7c522d8f998e00c2afad444	Bacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	uncultured_soil
10b63fa1dbfe50fa79459fb8569409c1	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	uncultured	
78c9006710f270c5870306df57852f00	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium
e84d5a29b40cf2e6a14c9dec13f9f6ab	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales			
2a3ad2327e8843ef9cfe45fd3c1240e7	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	uncultured	
9ce08e747af973fdbc84ebaaa6e5983f	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	uncultured	
a6f14cfaed6062f527d220722579af19	Bacteria	Proteobacteria	Gammaproteobacteria	MBAE14	MBAE14	MBAE14	uncultured_Marinobacter
d53f78a1ad694d15a2308404ecaf37f5	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
3f97628980c52854befc37aa7160628a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudahrensia	
05fa0a65871ae283f5674096508804fc	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	uncultured	metagenome
8ca0150a94ca27295d21cee3a669fd10	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	
daa9331b624051627563320b76888ae4	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	uncultured_bacterium
ce2bfc784d06994d683f7094a2b33c3b	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	
a5c0e16085cf37c8331310862adb5807	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera	Salinisphaera_japonica
3a422700ac4141851b5aaf2f4b59740d	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
beaed6f4a0deeb8d9067f560815ecd4d	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	uncultured	Gram-positive_bacterium
1da1ba0efa1f984a868cfa6233fe034a	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Kytococcus	
3a2cc3627dc8040e1a4f2998aceb3674	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
0506015bbf80221bf5225571bd34d223	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
8c4f7f2a5c7860c405cf3862dce21649	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Aliikangiella	uncultured_bacterium
305e6ab277f35c797e4246b9e0e18659	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
994aa7ee382418b5ac72b97c6f3a1348	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae		
30acbd7635418e7c5e7a81e57c034902	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
dd7e5b652e82d0c16aa82f245d189dea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	
29089c94a4df10a4c5ade5ca6de0f044	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Marinomonadaceae	Marinomonas	
41635577635c9e663da7305bd7de3cba	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
18f897d8abc40453972d96e5bfeb6aab	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	uncultured	uncultured_planctomycete
8447645e247ee9b30d22662e76530e46	Bacteria	Patescibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria	uncultured_bacterium
c6c288616b03438205c7bba3c15285c9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pontivivens	Pontivivens_sp.
5f051efcc084e11d09aef7bfe926295a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Rhizobium_qilianshanense
3597ad747bc5e7333b29ac863b5cee51	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aestuariibacter	
4cefae8069f8c63ad016cd76f1d0557f	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
c95ad5d7862daa92f8e6ad600a8fde7f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
f1fa4187ab3098176d93bcd98100a4d0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
9e841184bb9747ff3efb770ef19e3626	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillum	
6240f6227ef45b7ae8ff165a9af2784a	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae		
60507ee170dae3c914ed346d0e638efe	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_loescheii
585f10599dd97dc0a316ebaa88cbc93c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	uncultured	uncultured_bacterium
e951a9e66900eabac0b1ef8482680320	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	
145716a8781ee77bdf9193869bbd39b3	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Neptuniibacter	
c7fdc628a89e6cd43a4be5bae1c3f4eb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	
c63ea05d622f243fcbe33819ecade6aa	Bacteria	Proteobacteria	Alphaproteobacteria				
3ffeb6c9cf61b95a8e0d2ad0f13f1671	Bacteria	Proteobacteria	Gammaproteobacteria				
bd3fe49662c64c23ee305a2d87a1225a	Bacteria	Proteobacteria	Gammaproteobacteria				
2b350ab0ae2e2fd80e87d123786dd5b6	Bacteria	Proteobacteria	Alphaproteobacteria				
8cc6373c19cc1cf5b0a102b7249b3147	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas	Thalassomonas_actiniarum
1aa524bb295bf7d493560a0e91b9c697	Bacteria	Actinobacteriota					
592aec83edd73e92312674f856d9ceab	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_marine
565ea9ca77d910386488fee083516c3b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
7080950bbc8977707896a4e9e8c556cf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
ea0051f7dd3c54fdee019a1ccb182e85	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	
5c858efbcf052693580a02d6a2bdd8bf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_buccalis
795cf817eb9acabe232d885e218c2c30	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	uncultured	
c49734c844719c2fda46697a166224fe	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arenibacter	
ab7725bf181cd6ec3e517c38285ea539	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
0150be9c506177e39def1787f085a1d9	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
c647d87cb1e9e33732c182abdbc7fd49	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	
22dc5fac95ea463eed433a54bb85ffae	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	
41eaf34dd5234b386302c7e809ab1f98	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aestuariibacter	
264e88f8d034532a7d3e6117640e37d4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
59a55fae05015f6617f843c68694eea0	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Thalassomonas_sp.
493e34a72c0929e3dc350301de108709	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
439538e750918e56d77ef82ce44507e7	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	JGI_0000069-P22	JGI_0000069-P22	uncultured_bacterium
20eb814fa930e7904cecfe625ad3e18d	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae		
a54341f77f948c85d270913111810915	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae		
303e32fc05b411a718af47e2be017302	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	Terasakiella	uncultured_bacterium
76601ef0a32e80a7bd230e91ca51b288	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	
2034a36ff043090c59aa58bda52d5878	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter_oxydans
2d7fd922708d57deb4074c9766c6d1e3	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	
61c0cba7f6629d3484a92dfdb0daf299	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
fb688a04896687026140f35f0fcb61c9	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Salinicoccus	
9c2acbc0860a0e53cb400094254995eb	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12_marine_group	NS11-12_marine_group	
8f36381121feb6282586153841d62d7f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	
