# Constructed from biom file																																																																																				
#OTU ID	S113	S114	S115	S116	S117	S118	S119	S120	S121	S122	S123	S124	S125	S126	S127	S128	S129	S130	S131	S132	S133	S134	S135	S136	S137	S138	S139	S140	S141	S142	S143	S144	S145	S146	S147	S148	S149	S150	S151	S152	S153	S154	S155	S156	S157	S158	S159	S160	S161	S162	S163	S164	S165	S166	S167	S168	S169	S170	S171	S172	S173	S174	S175	S176	S177	S178	S179	S180	S181	S182	S183	S184	S185	S186	S187	S188	S189	S190	S191	S192	S193	S194	S195	taxonomy
7b54528c068dabf2144dff83a931e28c	47	48	24	6	0	49	35	68	0	74	34	118	30	33	8	9	534	111	1989	3291	950	23	439	8822	35562	67977	662	4715	55	77	105	63	168	90	277	126	37	168	80	55	0	0	44	0	42	53	88	56	95	132	102	129	82	114	106	89	41319	1957	109695	233585	97	1098	138	156	113	676	266	456	558	22720	7549	53	457	112	7	0	0	0	0	0	391	99	12	d__Bacteria; p__Proteobacteria
b0395c4848376e9ef1ac5aa49acaa639	0	0	74	0	31	68	0	0	122	47	0	42	146	165	28	59	0	90	63	222	56	339	152	157	406	429	213	209	76	655	1688	40	632	58695	8027	6339	41434	5643	5346	40	102	175	0	286	139	94	108	0	92	101	0	42	24	59	37	154	61	222	49	431	217	248	5627	2106	11623	44767	1211	194932	36701	54384	54555	113	1067	301	0	46	0	61	28	107	136	285	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae; g__Deefgea; s__Deefgea_sp.
6f8df2b719bf57a9cd4b692b86fc1d85	0	0	0	0	0	0	0	0	85	0	0	414	400	485	407	481	138572	93011	60931	103888	71791	53876	537	0	0	0	0	0	292	172	99	0	160	103	0	0	0	0	0	0	113	74	0	65	60	0	0	0	0	0	0	0	90	57	42	65	46	0	0	0	0	0	0	0	78	43	36	68	47	26	0	0	0	0	0	0	102	62	42	71	466	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__Candidatus_Paracaedibacter
eb1d2f4a99d170aab8305db40c3bd2c1	0	23	12696	24	25	21	15	29	23	22	48	0	30	52	0	0	7952	911	588	1090	0	0	27	1121	0	39	34	0	33	1856	0	20	0	0	0	716	605	795	16	24	2292	457747	6515	663	1312	0	735	19	1510	27	27	697	1672	1494	39	3590	48	0	42	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	16	0	293	0	1402	3362	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera
db9bcdd2cbd7f35b8397e3dbfdf14656	23	0	92	0	0	0	0	0	0	0	71	42	37	161	0	0	0	0	0	0	0	60	142	280	270	553	196	270	194	228	234	0	196	66602	128052	52032	40577	201829	16200	0	281	352	0	333	327	0	485	0	33	149	0	34	0	26	28	0	0	0	201	34	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	138	0	0	0	0	0	0	40	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
5d0f378e3cfbd92f31d1d4838163317a	0	134	13	0	0	83	86	134	0	103	8	5	17	15	0	0	0	0	0	0	3	105	6	123	127	136	106	146	89	122	101	94	121	151685	8116	10403	20965	25609	274461	149	33	49	97	54	53	92	52	107	154	195	168	292	168	229	192	188	145	0	274	5	0	0	0	0	0	0	0	0	0	44	5	7	12	0	289	665	356	0	0	0	0	118	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__LD29
53fd02bcd3536c3e0d6795d3fdd38b88	7470	3064	112301	169	2702	140	163	226	173	173	2888	0	4631	176	0	1615	31	90	127	40	116	0	0	36	253	255	0	80	40	97	0	219	206	0	34	227	349	350	243	1911	7295	32971	8534	251	100604	2249	204	224	139957	718	314	29356	2583	6357	460	14656	393	0	366	10	0	0	0	23	8	30	0	0	67	0	0	10	67	0	0	24	8	20	0	356	49	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ccd81608ca4de7a06cd6bd15381ca4c9	242	0	94	75	127	0	0	0	153	0	619	396	284	0	0	694	0	0	240	135	0	0	29	557	225	22	84	85	27	27	133	0	0	0	37	249	96	26	0	96	0	0	0	109	0	0	18	0	253	0	0	0	0	62	53	66	0	11	0	175	18	12	13	17	15	21	56	66	3108	0	3690	337792	129778	17	545	674	548	687	1344	844	519	17	12	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
0aef9477917ac0d09eaa62f4740994dd	0	5	0	0	0	0	3	8	0	6	0	0	0	0	0	0	151	0	231	0	146	0	0	462	415	443	390	513	118466	5019	210364	6472	139284	303	472	0	0	0	0	7	141	0	7	0	141	4	0	0	10	10	0	9	94	12	134	0	95	0	5	0	0	0	0	0	61	0	112	0	65	226	130	118	0	0	0	0	70	0	107	0	83	0	0	d__Bacteria; p__Firmicutes; c__Desulfitobacteriia; o__Desulfitobacteriales; f__Desulfitobacteriales; g__TC1; s__uncultured_bacterium
000b93da22f1fbd3c869db339bff3732	0	0	0	0	0	132	0	765	0	0	480	232	219	293	278	263	252	442	345	265	229	184	921	11	11	16	11	18	10	20	16	0	0	14	931	1642	2042	1869	0	0	1557	2088	0	2044	1662	0	2654	130	0	0	0	0	0	0	0	0	0	0	320	0	0	125	0	0	0	0	0	0	0	0	224	0	4	581	0	0	0	0	0	0	0	0	460374	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Listeriaceae; g__Listeria
91cdc6111fc2ba5842fb854d356f2ade	101	51	21	0	0	39	43	46	18	71	44	168	44	52	0	0	0	207	29	4347	37	190	934	1915	3156	13690	1298	299	64	519	332	57	81	23954	4057	129520	16655	13284	65360	47	99	166	39	192	134	38	168	49	88	94	71	98	84	103	94	79	83	65	1088	2228	102	66	137	383	145	3797	238	10319	13277	124829	30504	261	9072	132	569	243	54	86	22	682	1138	150	36	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella
df93739ee550b31b2876b713d77cb80b	115	0	148	136	338	0	0	0	144	0	89964	15525	36513	506	509	304661	1724	5751	1980	3409	564	1147	910	32	195	0	0	501	9	25	72	0	23	63	173	24	77	0	0	34	0	10	0	8	21	17	82	0	83	0	0	176	0	0	24	104	0	0	69	0	0	0	0	153	0	5	15	6	0	28	53	15	82	0	9	185	109	0	33	189	10	0	56	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
57997b2d3325a2ec0aa61aed7bae242b	0	0	0	0	0	0	0	0	53	0	1245	880	2160	802	545	2206	80524	191609	33421	83391	50918	15117	685	639	6	0	302	0	169	354	69	0	128	20	0	0	0	0	0	0	68	166	0	84	46	0	0	0	0	0	0	0	52	106	15	46	34	0	0	0	0	0	0	0	174	128	15	39	27	12	0	0	0	0	0	0	44	113	16	227	37	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae; g__Deefgea
a1bda5eb09b44cae5521c934798c7976	10646	11328	15314	25326	12404	7141	5906	2184	3527	11703	4130	9028	5277	3873	12056	2958	2782	1209	2352	771	5371	3756	721	3494	1134	1792	219	283	682	439	641	335	541	245	158	382	155	227	1554	7729	7609	10896	7549	15770	1290	5252	67	4387	2042	1485	4771	15780	94186	4178	20350	3778	2015	12471	4391	3969	7821	13020	4599	336	1842	3932	3469	999	3110	469	459	2465	514	89	651	360	641	1308	967	1389	7223	114	19	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium
4b3a6fdfad73e09d8cbd6be16eaf0e03	0	0	0	0	0	0	0	0	97	0	0	428	503	539	458	580	57697	94274	34588	125494	60026	74238	596	0	0	0	0	26	100	171	68	0	119	145	0	0	12	0	0	0	46	63	0	79	48	0	0	0	0	0	0	0	28	40	12	65	42	4	0	58	3	2754	0	6	39	72	21	67	48	41	0	0	0	0	0	0	33	59	17	77	46	5	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella
c20a9e6d191e2597f5ac1a1f5b9af75e	70	0	7	34	30	7	0	0	19	0	5	188	70	27	81	54	2229	4679	231	2041	7670	2335	523	145204	68116	1775	16381	45156	199	324	325	8	269	195	271	384	78	112	4	0	9	6636	0	26	26	17	19	5	37	12	50	451	0	80	4	23	95	27	3678	53235	1922	23	75	1788	37	6295	81	2308	53	32	50	141	74	38	72	310	23	32	38	31947	15431	32	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Leptolyngbyales; f__Leptolyngbyaceae; g__Leptolyngbya_SAG_2411; s__uncultured_bacterium
08292d96bb08070abde7872717d8e964	0	31	41	54	80	0	49	36	26	8	724	1901	392	225	259	471	10515	1302	2676	767	613	275	114870	7080	821	347	15403	123981	456	363	568	0	222	572	605	58	54	327	0	99	97	60	0	39	11121	13	155	22	763	3551	51	98	699	1090	122	84	24	100	113	172	112	85	11308	5400	49476	2347	2036	273	113	107	26738	0	6494	126	43	97	90	115	233	108	0	96	59	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
d69f75003f2347f89e10538451b17075	0	0	0	0	0	0	0	13	49	0	473	429	4318	399	395	1542	77932	139249	39965	64779	19631	16167	1169	5326	3330	32	2153	387	245	559	2852	16	883	259	76	71	45	54	0	330	105	14314	0	84	250	0	26	0	234	0	17	0	63	113	47	236	21	0	0	0	0	0	0	0	60	107	36	49	27	132	0	72	44	0	16	477	89	103	46	1457	3565	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
13cca29fe031e275b6f4819ec3ee2fd6	0	0	0	0	0	138	0	617	0	460	324	1825	195	248	215	245	220	383	306	197	220	168	743	0	0	0	0	0	0	0	0	0	0	0	666	1615	1757	1776	6	0	1335	1878	0	1778	1519	0	2352	143	0	0	0	0	0	0	0	0	0	0	226	512	332	102	0	0	0	0	0	0	0	0	186	39	0	506	0	0	0	0	0	0	0	0	366767	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
94a324683df799bdd21e7e1f4f39ceee	59	0	69	67	110	0	2927	0	78	0	49490	52317	89215	351	1975	59720	18136	21390	5642	14320	1059	5849	527	33320	12446	104	8016	388	120	178	131	22	81	96	234	83	101	28	0	17	47	4640	0	0	49	13	67	0	44	14	0	46	24	34	12	45	0	0	52	35	0	0	0	18	0	51	0	17	0	0	41	60	59	0	0	34	56	1237	0	101	0	0	38	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
623c5eae3931aeeb9dff30fa4b91a78f	115	48	104	114	185	69	48	77	117	37	72012	66976	77035	315	5333	75895	324	403	591	447	327	237	473	125	180	60	84	189	20	81	289	43	26	21	159	86	107	109	43	139	12	45	43	61	8987	45	86	52	4462	6726	12514	460	2966	17103	2924	9651	81	23	157	63	34	16	44	73	23	50	103	58	1640	0	10077	238	1238	31	37	65	34	44	230	56	10	14	69	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella
680716e5a55ca3e45234043e6adfc4bf	10	0	0	0	38	0	0	0	0	0	0	0	3	0	0	89	248	189	187	0	0	0	0	19210	5034	19	362	380	298	120	36	0	20	0	15	24	7	0	0	0	178	51	0	0	0	0	0	0	4	0	0	61	122	38	0	0	0	77	0	173	188	96	925	66159	209098	60732	7803	1406	177	129	236	0	5	115	4	38	101	26	0	502	0	159	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
f9bcda3976ddb8cc0d33278bc70c6edd	45	20	0	8	8	13	6	14	0	12	0	77	54	0	7	12	26	0	0	0	0	126	3	327	207	109	156	230	132	138	116	15	138	132802	1635	87525	50359	5379	24868	19	19122	156	13	139	125	9	147	13	55	37	29	48	40	32	38	20	18	0	43	50	0	0	0	10	13	0	0	0	0	75	66	83	70	0	8802	20300	4706	976	181	2471	679	14	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Microcystaceae; g__Gloeothece_PCC-6501; s__Gloeothece_sp.
dafb9472a8436f40dd0637b1a059dc98	492	85	823	669	732	385	130	23	678	1393	733	238	239	263	230	284	364	93138	4525	43450	225	134224	246	110	470	119	49	22	391	166	471	0	39	238	10	17	48	72	0	329	221	80	20	81	21	0	0	0	30	58	36	0	201	50	144	46	6	1309	0	11524	93	316	47	8226	143	7665	170	9961	27	101	38	17	45	41	27	46	104	74	301	19350	21	22	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Phormidiaceae; g__Tychonema_CCAP_1459-11B
2e889bf52a16638138d911ebd6060682	0	0	0	0	0	0	0	0	0	0	108	0	97	31	0	0	0	0	0	0	0	0	222	307	434	346	256	380	259	692	589	0	307	18439	195706	21335	80768	20994	2296	0	135	156	0	200	151	0	355	0	50	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	37	74	0	58	0	0	54	0	36	0	906	0	0	65	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales
acf57319966d4fed50a0d09e68906145	111	21	3817	77	172	18	19	21	84	25	67855	49057	33062	683	2130	88514	202	207	195	188	162	328	320	138	171	8	194	155	35	12	0	22	2	0	205	62	22	3	26	28	17	7	13	0	0	26	91	26	1757	29	39	1684	10516	488	540	39	20	31	21725	43406	38	37	49	872	2485	8069	79	1266	47	37	122	40	20	47	0	47	9	5	0	392	995	35	32	d__Bacteria; p__Bacteroidota; c__Bacteroidia
ba8707aa88a2a62939d9338189b2a733	0	0	0	0	0	125	0	717	0	0	439	233	250	234	241	317	279	436	362	264	257	184	935	12	0	0	0	8	0	0	29	0	0	0	867	1790	1925	1538	0	0	1570	1927	0	1995	1635	0	2246	137	0	0	0	0	0	0	0	0	0	0	317	0	0	124	0	0	0	0	0	0	0	0	251	0	0	504	0	0	0	0	0	0	0	0	319677	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae
ea309fa8ca473bfde047096f82f2ba8d	0	482	5	0	0	118	0	1988	0	0	371	268	319	269	11994	287	278	444	402	306	277	206	916	0	0	11	36	0	10	31	6	6	21	8	772	1656	1712	1489	10	4	1374	3392	6	1726	1591	0	2055	148	14	13	22	7	172	16	18	14	11	0	271	0	0	101	12	5	0	0	594	32	4	4	292	0	0	494	21	0	0	29	0	0	0	0	299239	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
02a4d9104230449429ece9bce72f238b	25	6	3	110	16	28	8	70	58	0	48	129	82	89	255	109	1609	2447	2932	20999	63087	15274	2056	66740	24092	6216	8645	26683	135	228	206	12	246	193	292	67	29	12	96	26	33	53	27	90	52	47	71	3	27	12	117	28	33	41	19	67	49	3	10929	409	0	16	99	288	18	314	16	1089	28	33	45	84	52	72	239	64	51	90	86	70173	4701	65	26	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast
f9a3603efc2ee02b6fc79639d74d6d24	97	9	116	34	55	0	0	0	38	143	34	133	0	123	0	47	0	0	0	22	0	34	0	411	295	303	1667	162	44	71	52	0	63	36054	121	158354	189	112901	0	0	215	272	0	286	244	0	255	0	0	73	0	39	0	0	0	7	0	0	0	84	9	0	0	23	0	0	0	3	0	11	0	104	15	0	25	36	513	22	24	19133	13	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Geitlerinemaceae; g__Geitlerinema_PCC-7105; s__uncultured_cyanobacterium
9bbd57f8e898c3e8dd77d1ff6ae1c4b4	0	0	12	0	12	0	0	0	70	0	2442	250	1226	279	279	3062	41223	96693	3317	92266	23982	41750	338	872	1905	86	257	97	67	206	19	0	64	71	8	210	0	219	0	0	36	76	0	73	32	0	0	0	0	0	0	0	21	68	0	61	19	0	0	0	0	0	0	0	28	54	0	53	14	24	0	9	11	0	0	447	54	111	18	1405	5742	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira
53f5a0a3e7dfe950690240d51479b477	0	217	48	61	41	200	126	263	44	160	26	23	25	62	67	52	56	183	1984	58	41	18	14932	171	557	5781	1816	9204	51	447	138	188	62	21	71	0	0	42	494	247	0	268	155	29	1485	143	50	175	1018	17230	20293	996	354	210689	1251	17927	238	10	366	0	0	0	0	40	0	112	25	23	0	0	1487	0	104	0	45	0	21	96	0	1050	1183	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planococcus
d820a7a4ea189eed5a8e5a7d039b837b	0	215	0	0	28	84	83	100	0	97	0	0	55	0	9	54	0	0	27	0	23	0	8	0	98	0	10	102	14	0	38	134	37	0	10	0	37	0	148	117	12	0	78	4	24	111	8	111	176	164	5508	53744	5662	363	19409	712	17672	6016	8343	7718	173701	1320	300	475	398	393	375	324	304	230	357	0	31	216	0	20	0	0	10	79	523	256	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
4f8c6059dc3866cb5961b379e51e74d9	0	0	0	0	0	91	0	414	0	0	270	160	188	197	196	206	236	374	514	193	204	156	580	0	0	8	0	0	0	111	413	0	59	15	542	1226	1360	1387	12	46	1080	1503	0	1415	1178	0	1653	90	0	0	0	0	0	33	142	0	0	0	176	0	0	78	0	0	0	8	225	0	0	0	135	0	0	343	0	0	4	17	136	0	0	4	280209	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
a11c843c19815c3ad5c2726067bf01d3	173	249	231	143	43	142	235	217	252	16	77	362	749	372	310	192	2673	2117	1140	669	50	40	26416	1620	1193	478	3087	26109	312	572	968	0	50	719	422	291	550	2359	58	348	119	234	0	379	3051	0	193	0	371	3635	143	51	137	1378	833	263	0	339	198	388	362	232	1327	1550	11468	665	839	397	280	181	122400	7228	58713	290	266	165	327	437	960	440	938	186	78	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
ff2ff9250124ff5fa601a2f974f2fd8d	0	14	1354	9	13	0	0	10	12	0	10	14	7	6	9	15	4124	16	475	2708	221	761	10	2479	0	11	134	202	23	32	8	0	340	72	0	93	0	49	0	9	11	4875	0	19	160	0	5	0	0	3	0	0	0	6	0	10	110	0	0	1541	17	7	525	7003	252	2945	20	2005	119	798	82	669	1458	31	187	195	162	227	206	8944	243209	18	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Pseudanabaena_PCC-7429
5594bc2486fd7ba45244a08fbac3eebd	117	0	0	0	0	0	0	0	0	0	26	249	0	0	0	0	0	0	0	0	0	0	58	423	0	0	0	0	0	100	0	0	0	0	77	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	42	30	48	98	44	90	75	61	50	0	36517	245772	1251	36	286	351	323	382	699	355	317	45	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas
7ce71c777f08c9d93a9a97ff65c9c67c	38	74	29	0	51	79	59	119	44	77	22173	34112	17140	110	113	19966	258	124	398	127	187	86	147	0	120	43	0	0	0	41	46	88	155	0	0	137	170	121	95	112	99	138	50	110	67789	87	107	80	37120	18825	9336	512	8241	14747	15266	14824	229	0	177	0	0	0	0	0	0	0	0	0	56	0	0	0	35	0	0	0	0	0	0	0	52	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
8b392e986bb6ea74f9b138aaa96a3086	38	368	34	36	21	165	119	308	26	183	28	41	60	44	54	16	85	28	17	21	11	74	94	128	356	92	148	180	324	2520	798	187	505	517	253	144	283	1633	194973	242	138	30	127	31	16	171	13	177	249	307	336	408	312	404	349	267	245	16	416	52	99	18	48	41	62	28	23	20	710	10761	351	345	267	24	8055	93	24635	23507	1865	83	71	124	52	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium
0d90eb4842c9ad9126ed33c538c768ac	91	121	110	48	69	26	0	15	72	0	16186	5010	4582	102168	2173	10071	150	198	146	161	233	94	236	250	76	226	42	42	133	1944	9236	29	371	28	200	420	1023	371	3589	41	71	94	15	82	43403	0	125	30	1503	228	856	19	826	3053	46	1464	64	28	54	90	82	21	53	61	67	78	64	74	689	499	40495	9855	6160	30	575	29	100	114	69	37	69	52	56	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae
e46a06bb0947a7a7c65916f32bed3032	0	0	0	0	0	0	0	0	0	0	18	0	39	10	0	0	0	48	56	18	20	15	44	171	225	197	168	222	161	45680	49512	91	5715	5479	33001	988	565	6080	823	0	0	55	0	20	26	0	57	0	13	10	9	0	0	35	34	0	9	14	20	21	15	12	32	31	22	61	37	24	3942	13886	2803	1289	59192	21	4336	7297	106	339	148	112	15415	28	17	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
a5ed8d18b00c8f5c1beeab8d8f770346	0	0	58	0	0	0	0	0	0	0	36	0	0	96	0	0	0	0	0	0	0	0	61	133	143	351	104	131	87	141	108	0	97	35313	62231	25475	18439	108219	4541	0	140	186	0	184	181	0	279	0	0	71	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
5aed5874ddc8f9be41196a3c91718850	1894	11	46	48	116	8	6	11	53	10	59831	25717	45971	118	1399	61827	112	838	186	282	2340	83	506	7756	3383	220	276	319	11	13	17	8	17	10	187	23	40	0	23	5	0	3	8	8	4	11	77	12	25	11	18	43	86	446	17	480	7	0	15318	4682	7462	6	12	1168	199	168	18	136	9	8	49	22	36	13	35	50	203	702	6	7024	7	6	37	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
0c829ada382878d5674381b11c332d15	816	4441	71053	2707	146	1157	818	2167	142	3913	11878	7500	23441	208	120	14090	14987	5309	6430	7737	3404	2468	172	1747	449	162	384	150	75	148	331	28	101	0	609	214	52	443	43	1020	7664	17603	4341	50	2007	1706	59	41	927	94	41	737	2840	80	54	1416	51	0	53	0	16	3	17	37	77	284	0	0	721	103	36	868	143	0	45	423	203	543	71	6741	9114	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
6cb3309599a75b76d2d54667e2c37606	431	622	453	1255	137	225	144	408	240	64	178	495	795	503	1767	29	400	194	613	199	9	296	64	1225	1147	819	3654	70	726	606	995	64	137	1556	3081	42016	885	1417	49130	768	526	418	44	319	164	85	212	64	449	328	1122	114	299	397	451	170	103	88	115	255	1322	146	702	27	138	79	258	84	11	125	49	501	635	274	26278	255	73367	2927	17387	334	140	73	78	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus
aa804147b7e41ac865cb7fd2d6e37909	11445	37	72	54	97	29	0	70	52	43	29726	16913	58229	7018	108	13592	201	150	829	117	159	96	143	365	439	99	30	104	103	86	550	32	102	103	73	288	117	126	90	62	83	112	36	64	33267	0	94	62	13605	28810	839	94	1836	15996	113	2757	87	0	87	165	0	0	0	0	0	0	0	0	27	14	519	1970	1622	0	177	42	55	92	50	2087	46	0	29	d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium
fe642c190d926d6aa750cf5dfb9ea26d	48	3	15	0	0	5	0	7	0	5	0	98	23	25	0	0	0	0	0	0	0	46	0	288	79	109	65	55	41	61	55	0	54	59973	1298	120353	23965	29906	8481	0	113	128	5	134	144	2	115	7	14	29	13	9	8	0	9	7	0	0	9	65	0	0	0	0	0	0	0	0	0	36	0	64	23	0	0	31	0	529	0	0	0	5	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast
fe826344021fbac2d761bc7c1fde0781	0	0	9	60	26	0	0	27	25	0	66	0	7	28	101	34	0	13	51	52	21	33	329	636	2615	689	430	2594	175	5204	3990	34	5086	16471	100788	1620	1038	24618	480	12	37	49	8	92	62	0	209	0	0	17	33	13	0	6	23	26	5	17	65	30	19	18	65	53	28	54	63	50	11678	16721	3889	48	2839	59	20938	15067	490	611	0	86	2403	22	56	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
8b1be6ddecc403b1aec03654e4880629	40	1267	2228	51	56	15	5536	14	46	20	20906	1277	24956	190	192	14442	56949	12472	8742	10581	2463	4958	415	51650	9690	98	3097	560	198	207	175	25	288	91	145	60	42	0	33	15	52	22	35	28	547	11	35	0	33	19	46	1389	55	91	28	389	48	16	29	29	0	0	0	13	29	0	0	0	0	0	30	29	49	0	0	0	72	0	0	249	0	0	22	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax
33a057202a93a3f6c78f01b572334a29	0	0	0	0	0	0	0	0	26	0	0	198	105900	240	201	10796	4953	38698	429	24695	44462	3455	260	0	166	0	0	15	0	68	0	0	89	11	0	135	65	406	0	0	0	25	0	24	41	0	0	0	37	0	0	0	0	27	0	16	27	0	0	621	0	0	0	0	0	29	0	10	24	0	0	0	61	0	0	0	0	29	0	237	31	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira
1ac01b3a559cae91512dabae4548de41	0	0	0	0	65	0	0	0	0	0	0	31	0	0	15	312	153	1807	920	528	0	896	0	15351	898	29	1189	903	72	71	145	0	21	14	26	15	0	0	0	0	24	28	0	0	0	0	0	0	0	0	0	67	18	30	479	0	0	132	0	1255	189	156	3567	100814	22415	24936	53293	479	238	162	358	0	0	202	7	65	8	0	32	112	0	198	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__Aliidiomarina
ae8553e01c3cf09753dc82527d25189c	50	0	0	0	0	0	0	0	0	0	0	132	47	46	43	58	818	222	369	728	48	42964	603	120329	18068	3850	6757	11677	97	158	169	0	132	130	165	108	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	0	0	0	2397	1265	3181	0	12937	0	0	0	56	0	0	0	0	0	0	0	1400	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast
