#NAME,SRR17045222,SRR17045223,SRR17045226,SRR17045227
ASV_17310,0,0,0,3
ASV_17311,0,0,0,3
ASV_17312,0,0,1,2
ASV_17314,0,0,0,3
ASV_17315,0,0,0,4
ASV_17316,0,0,0,4
ASV_17317,0,0,1,2
ASV_17318,0,0,0,4
ASV_17319,0,0,0,2
ASV_1732,0,0,21,0
ASV_17320,0,0,0,4
ASV_17321,0,0,0,3
ASV_17322,0,0,1,2
ASV_17323,3,1,0,6
ASV_17324,0,0,0,2
ASV_17325,0,0,0,5
ASV_17326,0,0,0,7
ASV_17327,0,0,0,3
ASV_17328,0,0,1,2
ASV_17329,0,1,0,5
ASV_1733,0,0,24,0
ASV_17330,0,0,0,3
ASV_17331,0,0,0,4
ASV_17332,0,0,0,3
ASV_17333,0,0,0,3
ASV_17334,0,0,0,6
ASV_17335,0,0,0,4
ASV_17336,0,0,0,5
ASV_17337,0,0,0,5
ASV_17338,0,0,1,5
ASV_17339,0,0,0,2
ASV_1734,0,0,20,0
ASV_17341,0,1,0,2
ASV_17342,0,0,0,2
ASV_17343,0,0,0,3
ASV_17344,0,0,0,4
ASV_17345,0,0,1,4
ASV_17346,0,0,0,4
ASV_17347,0,0,0,4
ASV_17348,0,0,0,9
ASV_17349,0,0,0,4
ASV_1735,1,0,21,0
ASV_17350,0,0,0,2
ASV_17351,0,0,0,3
ASV_17352,0,0,0,2
ASV_17353,0,0,0,3
ASV_17354,0,0,0,2
ASV_17355,0,0,0,2
ASV_17356,0,0,0,3
ASV_17357,0,0,0,2
ASV_17358,1,1,0,2
ASV_17359,0,1,2,4
ASV_1736,0,0,22,0
ASV_17360,0,0,0,5
ASV_17361,0,0,0,4
ASV_17362,0,1,0,4
ASV_17363,1,1,3,3
ASV_17364,0,0,0,4
ASV_17365,1,0,4,6
ASV_17366,0,0,0,4
ASV_17367,0,0,0,2
ASV_17368,0,0,0,4
ASV_17369,0,0,0,4
ASV_1737,0,0,20,0
ASV_17370,0,0,0,2
ASV_17371,0,0,0,3
ASV_17372,0,0,0,4
ASV_17373,0,0,0,2
ASV_17374,0,1,1,4
ASV_17375,0,0,0,3
ASV_17376,0,0,1,5
ASV_17377,0,0,0,3
ASV_17378,0,0,0,2
ASV_17379,0,1,0,4
ASV_1738,0,0,17,0
ASV_17380,0,1,1,6
ASV_17381,0,1,1,4
ASV_17382,0,0,0,3
ASV_17383,1,0,2,5
ASV_17384,1,0,0,5
ASV_17385,0,0,0,6
ASV_17386,0,1,1,4
ASV_17387,0,0,0,3
ASV_17388,0,0,0,2
ASV_17389,0,0,0,2
ASV_1739,0,0,20,0
ASV_17390,0,0,0,3
ASV_17391,0,0,0,6
ASV_17392,0,0,0,3
ASV_17393,0,0,2,3
ASV_17394,0,0,0,3
ASV_17395,0,0,0,2
ASV_17396,0,0,2,4
ASV_17397,0,0,3,9
ASV_17398,0,0,0,3
ASV_17399,0,0,0,2
ASV_174,0,92,0,0
ASV_1740,0,0,17,0
ASV_17400,0,1,0,6
ASV_17401,0,0,0,4
ASV_17402,0,0,0,3
ASV_17403,0,0,0,3
ASV_17404,0,0,0,10
ASV_17405,0,1,0,6
ASV_17406,0,0,0,2
ASV_17407,0,0,1,2
ASV_17408,0,0,1,3
ASV_17409,0,0,0,4
ASV_1741,0,0,22,0
ASV_17410,0,0,0,4
ASV_17411,0,0,0,3
ASV_17412,0,0,0,4
ASV_17413,0,1,0,4
ASV_17414,0,1,0,7
ASV_17415,0,0,0,2
ASV_17416,0,1,0,4
ASV_17417,0,0,0,4
ASV_17418,0,1,0,6
ASV_17419,0,0,0,3
ASV_1742,0,0,19,0
ASV_17420,0,0,0,4
ASV_17421,0,1,0,5
ASV_17422,0,0,0,5
ASV_17423,0,0,0,3
ASV_17424,0,1,0,3
ASV_17425,0,1,2,4
ASV_17426,0,0,0,6
ASV_17427,1,0,0,4
ASV_17428,0,0,0,3
ASV_17429,0,0,1,7
ASV_1743,2,0,22,0
ASV_17431,0,0,1,3
ASV_17432,0,0,0,2
ASV_17433,0,0,0,5
ASV_17434,0,0,2,7
ASV_17435,0,0,1,3
ASV_17436,0,0,0,4
ASV_17437,0,0,0,5
ASV_17439,0,0,0,3
ASV_1744,0,0,22,0
ASV_17440,0,0,0,5
ASV_17441,0,2,0,4
ASV_17442,0,3,0,6
ASV_17443,0,2,2,6
ASV_17444,0,1,3,5
ASV_17445,0,0,0,5
ASV_17446,0,1,0,2
ASV_17447,0,0,0,2
ASV_17449,0,1,0,8
ASV_1745,0,0,23,0
ASV_17450,0,0,0,2
ASV_17451,0,0,0,2
ASV_17452,0,0,0,2
ASV_17453,0,1,0,3
ASV_17454,0,0,0,6
ASV_17455,0,0,0,2
ASV_17456,0,1,0,2
ASV_17457,0,0,0,4
ASV_17458,0,0,2,4
ASV_17459,2,0,0,5
ASV_1746,0,0,19,0
ASV_17460,0,0,0,2
ASV_17461,0,1,0,2
ASV_17462,0,0,0,3
ASV_17463,0,0,1,3
ASV_17464,0,0,0,2
ASV_17465,0,0,0,7
ASV_17466,0,0,0,2
ASV_17467,0,0,1,3
ASV_17468,0,0,0,2
ASV_17469,0,0,1,2
ASV_1747,0,0,23,0
ASV_17470,0,0,0,2
ASV_17471,0,0,0,3
ASV_17472,0,0,0,4
ASV_17473,1,4,5,3
ASV_17474,0,0,0,4
ASV_17475,0,0,0,3
ASV_17476,0,0,0,3
ASV_17477,0,0,0,4
ASV_17479,0,0,0,5
ASV_1748,0,0,17,0
ASV_17480,0,0,0,3
ASV_17482,0,0,0,3
ASV_17483,0,0,0,3
ASV_17484,0,0,0,2
ASV_17485,0,0,0,5
ASV_17486,0,0,0,2
ASV_17487,0,0,1,7
ASV_17488,0,0,0,2
ASV_17489,0,0,0,2
ASV_1749,0,0,19,0
ASV_17490,0,2,0,4
ASV_17491,0,0,0,3
ASV_17492,0,1,0,6
ASV_17493,0,0,0,3
ASV_17494,0,1,3,4
ASV_17495,0,1,0,5
ASV_17496,0,0,0,3
ASV_17497,0,1,0,4
ASV_17498,0,0,0,6
ASV_17499,0,0,0,2
ASV_175,0,0,0,101
ASV_1750,0,0,23,0
ASV_17500,0,0,0,2
ASV_17501,0,0,0,4
ASV_17502,0,0,0,2
ASV_17503,0,0,0,3
ASV_17504,0,0,0,3
ASV_17505,0,0,0,7
ASV_17506,0,0,0,4
ASV_17507,0,0,0,4
ASV_17508,0,0,0,3
ASV_17509,0,0,0,5
ASV_1751,1,0,23,0
ASV_17510,0,0,0,4
ASV_17511,0,0,0,4
ASV_17513,0,0,1,4
ASV_17514,0,0,0,3
ASV_17515,0,0,0,4
ASV_17516,0,0,0,6
ASV_17517,0,1,0,3
ASV_17518,0,0,0,2
ASV_17519,0,0,0,4
ASV_1752,0,0,22,0
ASV_17520,0,0,0,4
ASV_17521,0,0,0,2
ASV_17522,0,0,0,4
ASV_17523,0,0,0,2
ASV_17524,0,0,0,2
ASV_17525,0,0,0,4
ASV_17527,0,0,0,3
ASV_17528,1,0,0,3
ASV_17529,0,0,0,3
ASV_1753,0,0,22,0
ASV_17530,0,0,0,2
ASV_17531,0,0,3,4
ASV_17532,0,0,0,8
ASV_17533,0,0,0,2
ASV_17534,0,0,0,2
ASV_17535,0,0,1,7
ASV_17536,0,0,0,2
ASV_17537,0,0,0,4
ASV_17538,0,0,0,3
ASV_17539,0,0,0,2
ASV_1754,1,0,18,0
ASV_17540,0,0,0,5
ASV_17541,0,1,0,2
ASV_17542,0,0,0,2
ASV_17543,0,0,0,4
ASV_17544,0,2,1,3
ASV_17545,0,0,0,2
ASV_17546,1,0,0,2
ASV_17547,0,0,0,2
ASV_17548,0,0,0,2
ASV_17549,0,0,0,3
ASV_1755,0,0,18,0
ASV_17550,0,0,0,4
ASV_17551,0,0,0,2
ASV_17552,0,0,0,3
ASV_17553,0,0,0,3
ASV_17554,0,0,0,4
ASV_17555,0,0,0,4
ASV_17556,0,2,4,5
ASV_17557,0,0,0,3
ASV_17558,0,0,1,3
ASV_17559,0,1,3,6
ASV_1756,0,0,19,0
ASV_17560,0,0,0,5
ASV_17561,0,0,1,2
ASV_17562,0,1,0,3
ASV_17563,0,0,0,4
ASV_17564,0,0,0,3
ASV_17565,0,0,1,5
ASV_17566,0,2,0,3
ASV_17567,0,0,0,4
ASV_17568,0,0,0,3
ASV_17569,0,1,0,4
ASV_1757,0,0,21,0
ASV_17570,0,0,0,6
ASV_17571,0,1,0,3
ASV_17572,0,0,0,3
ASV_17573,0,0,0,2
ASV_17574,0,0,0,6
ASV_17575,0,0,0,3
ASV_17576,0,0,0,2
ASV_17577,0,0,1,5
ASV_17578,0,0,0,4
ASV_17579,0,0,0,3
ASV_1758,0,0,25,0
ASV_17580,0,0,0,3
ASV_17581,0,2,2,3
ASV_17582,0,0,0,2
ASV_17583,0,0,0,5
ASV_17584,0,0,0,2
ASV_17585,0,0,3,8
ASV_17586,0,0,0,3
ASV_17587,0,0,0,2
ASV_17588,0,1,0,5
ASV_17589,0,0,0,7
ASV_1759,0,0,0,17
ASV_17590,0,0,0,4
ASV_17591,0,0,0,4
ASV_17592,1,0,0,3
ASV_17593,0,0,0,3
ASV_17594,0,0,0,2
ASV_17595,0,0,0,2
ASV_17596,0,0,0,5
ASV_17597,0,0,0,5
ASV_17598,0,0,0,3
ASV_17599,0,0,0,3
ASV_176,94,0,0,0
ASV_1760,0,0,0,20
ASV_17600,0,0,0,4
ASV_17602,1,0,0,4
ASV_17603,0,0,0,8
ASV_17604,0,1,0,3
ASV_17605,0,0,0,2
ASV_17606,0,0,0,2
ASV_17607,0,0,0,3
ASV_17608,0,0,0,2
ASV_17609,0,0,0,2
ASV_1761,0,0,0,18
ASV_17610,0,0,0,2
ASV_17611,0,0,0,3
ASV_17612,0,1,0,3
ASV_17613,0,0,1,2
ASV_17614,0,0,0,2
ASV_17615,0,0,0,3
ASV_17616,0,0,0,3
ASV_17617,0,0,0,2
ASV_17618,0,0,0,5
ASV_1762,0,0,0,23
ASV_17620,0,0,0,2
ASV_17621,0,0,0,3
ASV_17622,0,0,0,5
ASV_17623,0,0,0,3
ASV_17624,0,0,0,2
ASV_17625,0,0,1,4
ASV_17626,0,0,0,6
ASV_17627,0,0,0,2
ASV_17628,0,0,0,2
ASV_17629,0,0,0,2
ASV_1763,0,0,0,17
ASV_17630,0,0,1,4
ASV_17631,0,0,0,2
ASV_17632,0,0,0,4
ASV_17634,0,0,0,10
ASV_17635,0,0,0,3
ASV_17636,0,0,0,2
ASV_17637,0,4,4,6
ASV_17638,0,0,0,5
ASV_17639,0,0,0,2
ASV_1764,0,0,0,16
ASV_17640,0,0,0,3
ASV_17641,0,0,0,7
ASV_17642,0,1,0,2
ASV_17643,0,0,0,3
ASV_17644,0,0,0,3
ASV_17645,0,0,0,3
ASV_17646,0,0,0,2
ASV_17647,0,0,0,3
ASV_17648,0,0,0,2
ASV_17649,1,1,0,2
ASV_1765,0,0,0,18
ASV_17650,0,0,0,3
ASV_17651,0,0,0,4
ASV_17653,0,1,0,4
ASV_17654,0,0,0,6
ASV_17655,0,0,0,8
ASV_17656,0,0,0,3
ASV_17657,0,0,0,4
ASV_17658,0,0,0,3
ASV_17659,0,0,0,2
ASV_1766,0,0,0,18
ASV_17660,0,0,0,4
ASV_17661,0,0,0,3
ASV_17662,0,0,0,6
ASV_17663,0,0,2,5
ASV_17664,0,0,0,2
ASV_17665,0,0,0,4
ASV_17666,0,0,1,3
ASV_17667,0,0,0,3
ASV_17668,0,0,0,7
ASV_17669,0,0,0,2
ASV_1767,0,0,0,17
ASV_17670,0,0,0,3
ASV_17672,0,0,0,3
ASV_17673,0,1,0,5
ASV_17674,0,0,0,2
ASV_17675,0,0,1,2
ASV_17676,0,0,0,4
ASV_17677,0,0,0,2
ASV_17678,0,1,0,6
ASV_17679,0,0,0,2
ASV_1768,0,0,0,19
ASV_17680,0,0,0,2
ASV_17681,0,0,0,2
ASV_17682,0,0,0,5
ASV_17683,0,0,0,2
ASV_17684,0,0,0,3
ASV_17685,0,0,0,3
ASV_17686,0,6,4,11
ASV_17687,0,0,0,4
ASV_17688,0,0,0,3
ASV_17689,0,0,0,2
ASV_1769,0,0,0,18
ASV_17690,0,0,0,3
ASV_17691,0,1,0,5
ASV_17692,0,1,0,3
ASV_17693,0,0,1,2
ASV_17694,0,0,0,2
ASV_17695,0,0,0,2
ASV_17696,0,1,0,3
ASV_17697,0,0,0,6
ASV_17698,0,0,0,4
ASV_17699,0,0,0,4
ASV_177,0,0,94,0
ASV_1770,0,0,0,19
ASV_17700,0,0,0,2
ASV_17701,0,1,0,4
ASV_17702,0,0,0,3
ASV_17703,0,0,0,4
ASV_17704,0,0,0,2
ASV_17705,0,1,1,7
ASV_17706,0,1,0,3
ASV_17707,0,1,3,2
ASV_17708,0,0,0,2
ASV_17709,0,0,0,3
ASV_1771,0,0,0,17
ASV_17710,0,0,1,7
ASV_17711,0,0,0,3
ASV_17712,0,0,0,2
ASV_17713,0,0,0,5
ASV_17714,0,0,0,2
ASV_17715,0,0,0,3
ASV_17716,0,1,0,4
ASV_17717,0,1,0,4
ASV_17718,1,0,0,3
ASV_17719,0,0,0,2
ASV_1772,0,0,0,19
ASV_17720,0,0,0,3
ASV_17721,0,0,0,2
ASV_17722,0,0,0,3
ASV_17723,1,0,0,3
ASV_17724,0,0,0,3
ASV_17725,0,1,0,3
ASV_17726,0,0,0,2
ASV_17727,0,0,0,6
ASV_17728,0,0,0,3
ASV_17729,0,0,0,4
ASV_1773,0,0,0,19
ASV_17730,0,0,0,2
ASV_17731,0,0,0,2
ASV_17732,0,0,0,2
ASV_17734,0,0,0,2
ASV_17735,0,0,0,2
ASV_17736,0,0,0,4
ASV_17737,0,0,0,3
ASV_17738,0,1,0,4
ASV_17739,0,1,0,3
ASV_1774,0,0,0,26
ASV_17740,0,0,0,2
ASV_17741,0,0,0,3
ASV_17742,0,0,0,5
ASV_17743,0,1,0,3
ASV_17744,0,0,0,4
ASV_17745,2,4,3,3
ASV_17746,0,0,0,3
ASV_17747,0,0,0,4
ASV_17748,1,0,0,2
ASV_17749,0,1,0,3
ASV_1775,0,0,0,20
ASV_17750,0,0,0,4
ASV_17751,1,0,0,2
ASV_17752,0,2,0,4
ASV_17754,0,0,0,3
ASV_17755,0,0,0,5
ASV_17756,0,0,0,3
ASV_17757,0,1,0,4
ASV_17758,0,0,0,5
ASV_17759,0,0,0,2
ASV_1776,0,0,0,20
ASV_17760,0,0,0,4
ASV_17761,0,0,0,2
ASV_17762,0,0,0,3
ASV_17763,0,0,0,4
ASV_17764,0,1,1,4
ASV_17765,0,0,1,2
ASV_17766,0,0,1,5
ASV_17768,0,0,0,6
ASV_17769,0,0,0,3
ASV_1777,0,0,0,22
ASV_17770,0,0,0,2
ASV_17771,0,1,0,4
ASV_17772,0,0,0,2
ASV_17773,0,0,0,2
ASV_17774,0,0,0,6
ASV_17775,0,0,1,3
ASV_17776,0,0,0,2
ASV_17777,0,0,0,4
ASV_17778,1,0,0,2
ASV_17779,0,0,0,4
ASV_1778,0,0,0,21
ASV_17780,0,1,0,2
ASV_17781,0,1,0,4
ASV_17782,0,0,0,7
ASV_17783,0,0,0,4
ASV_17784,0,1,0,3
ASV_17785,0,0,2,5
ASV_17786,0,0,0,2
ASV_17787,0,0,0,6
ASV_17788,0,0,0,2
ASV_17789,0,0,0,3
ASV_1779,0,0,0,24
ASV_17790,0,0,0,5
ASV_17791,0,0,0,2
ASV_17792,0,0,2,7
ASV_17794,0,0,0,4
ASV_17795,0,0,0,2
ASV_17796,0,0,0,6
ASV_17797,0,0,0,4
ASV_17798,0,0,0,3
ASV_17799,0,0,0,3
ASV_178,0,92,0,0
ASV_1780,0,0,0,19
ASV_17800,0,0,0,4
ASV_17801,0,0,0,2
ASV_17802,0,1,0,3
ASV_17803,0,0,0,3
ASV_17804,0,0,0,5
ASV_17805,0,0,0,2
ASV_17806,0,0,1,3
ASV_17807,0,0,0,2
ASV_17808,0,0,0,2
ASV_17809,0,0,1,3
ASV_1781,0,0,0,16
ASV_17810,0,0,0,3
ASV_17811,0,0,0,2
ASV_17812,0,0,0,3
ASV_17813,0,0,0,2
ASV_17814,0,0,0,3
ASV_17815,0,0,0,2
ASV_17816,0,0,0,2
ASV_17817,0,2,0,3
ASV_17818,0,0,0,5
ASV_17819,0,0,0,2
ASV_1782,0,0,0,21
ASV_17820,0,0,0,2
ASV_17821,1,0,0,2
ASV_17822,0,0,0,4
ASV_17823,0,0,0,4
ASV_17824,0,0,0,4
ASV_17825,0,0,0,3
ASV_17826,0,1,1,4
ASV_17827,0,0,0,5
ASV_17829,0,0,0,2
ASV_1783,0,0,0,20
ASV_17830,0,0,0,3
ASV_17831,0,0,0,4
ASV_17833,0,0,0,2
ASV_17834,0,0,1,4
ASV_17835,0,0,0,4
ASV_17836,0,1,0,3
ASV_17837,0,0,0,2
ASV_17838,0,0,0,3
ASV_17839,0,0,0,2
ASV_1784,0,0,0,18
ASV_17840,0,1,0,4
ASV_17841,0,0,0,4
ASV_17842,0,0,0,3
ASV_17843,0,0,0,2
ASV_17844,0,1,0,3
ASV_17845,1,0,0,5
ASV_17846,0,0,0,4
ASV_17847,0,1,0,5
ASV_17848,0,0,0,5
ASV_17849,0,1,1,7
ASV_1785,17,0,0,0
ASV_17850,0,1,0,3
ASV_17851,0,0,1,3
ASV_17852,0,0,1,2
ASV_17853,0,0,0,3
ASV_17854,0,0,0,4
ASV_17855,0,0,0,2
ASV_17856,0,0,0,4
ASV_17857,0,0,0,2
ASV_17858,0,0,0,2
ASV_17859,0,0,0,5
ASV_1786,18,0,0,0
ASV_17860,0,0,0,9
ASV_17861,0,0,0,3
ASV_17862,0,0,0,4
ASV_17864,0,0,0,4
ASV_17865,0,0,0,2
ASV_17866,0,0,1,2
ASV_17867,0,0,0,4
ASV_17868,0,1,0,3
ASV_17869,0,0,0,4
ASV_1787,21,0,0,0
ASV_17870,0,0,0,3
ASV_17871,0,0,0,4
ASV_17872,2,1,0,5
ASV_17873,0,0,0,2
ASV_17874,0,0,0,3
ASV_17875,0,0,1,4
ASV_17876,0,0,0,5
ASV_17877,0,0,0,2
ASV_17878,0,0,0,2
ASV_17879,0,0,1,3
ASV_1788,17,0,0,0
ASV_17880,0,0,0,3
ASV_17881,0,0,0,2
ASV_17882,0,0,0,3
ASV_17883,0,0,0,2
ASV_17884,0,0,0,2
ASV_17885,0,0,0,3
ASV_17886,0,0,0,3
ASV_17887,0,0,0,2
ASV_17888,0,0,0,3
ASV_17889,0,0,0,2
ASV_1789,21,0,0,0
ASV_17890,0,0,0,2
ASV_17891,0,0,0,6
ASV_17892,0,2,1,4
ASV_17893,0,0,0,4
ASV_17894,0,0,0,2
ASV_17895,0,1,0,2
ASV_17896,0,0,0,3
ASV_17897,0,0,1,2
ASV_17898,0,0,1,4
ASV_17899,0,0,0,3
ASV_179,0,93,0,0
ASV_1790,22,0,0,0
ASV_17900,0,2,1,4
ASV_17901,0,0,0,5
ASV_17902,0,0,1,4
ASV_17903,0,0,0,2
ASV_17904,0,0,0,3
ASV_17905,0,0,0,2
ASV_17906,0,0,1,2
ASV_17907,0,0,0,2
ASV_17908,0,0,0,3
ASV_17909,0,0,1,3
ASV_1791,16,0,0,0
ASV_17910,0,0,0,6
ASV_17911,0,0,0,3
ASV_17912,0,0,1,4
ASV_17913,0,0,2,3
ASV_17914,0,2,0,4
ASV_17915,0,0,0,3
ASV_17916,0,0,0,3
ASV_17917,0,0,0,4
ASV_17918,0,0,0,3
ASV_17919,0,0,0,3
ASV_17920,0,0,0,2
ASV_17921,0,1,0,2
ASV_17922,0,0,0,4
ASV_17923,0,0,0,3
ASV_17924,0,0,0,4
ASV_17925,0,0,0,4
ASV_17926,0,2,0,2
ASV_17927,0,0,1,4
ASV_17928,0,0,0,4
ASV_17929,0,0,0,3
ASV_1793,18,0,0,0
ASV_17931,0,0,0,2
ASV_17932,0,0,0,2
ASV_17934,0,0,0,5
ASV_17935,0,0,0,4
ASV_17936,0,0,0,2
ASV_17937,0,0,0,4
ASV_17938,0,0,0,5
ASV_17939,0,1,0,5
ASV_1794,18,0,0,0
ASV_17940,0,0,0,3
ASV_17941,0,0,0,2
ASV_17942,0,0,0,2
ASV_17943,0,0,0,4
ASV_17945,0,0,0,2
ASV_17946,0,0,0,2
ASV_17947,0,0,0,2
ASV_17948,0,0,0,3
ASV_17949,0,0,1,3
ASV_1795,16,0,0,0
ASV_17950,0,0,0,3
ASV_17951,0,1,0,2
ASV_17952,0,0,0,5
ASV_17953,0,0,0,5
ASV_17954,0,0,0,3
ASV_17955,0,1,0,2
ASV_17956,0,0,0,5
ASV_17957,0,0,1,2
ASV_17958,0,0,0,4
ASV_17959,0,3,0,2
ASV_1796,18,0,0,0
ASV_17960,0,0,0,2
ASV_17961,0,0,2,4
ASV_17962,0,1,0,4
ASV_17963,0,0,0,2
ASV_17964,0,0,0,3
ASV_17965,0,0,0,3
ASV_17966,0,0,0,3
ASV_17967,0,0,0,5
ASV_17968,0,0,0,2
ASV_17969,0,0,0,2
ASV_1797,17,0,0,0
ASV_17970,0,0,0,3
ASV_17971,0,2,0,4
ASV_17972,0,0,1,3
ASV_17973,0,0,0,4
ASV_17974,0,0,0,3
ASV_17975,0,0,0,3
ASV_17976,0,0,0,3
ASV_17977,0,0,0,3
ASV_17978,0,0,3,5
ASV_17979,0,1,0,7
ASV_1798,16,0,0,0
ASV_17980,0,0,0,2
ASV_17981,0,1,0,3
ASV_17982,0,0,0,2
ASV_17984,0,0,0,6
ASV_17985,0,0,0,8
ASV_17986,0,0,0,2
ASV_17987,0,0,0,2
ASV_17988,0,0,0,5
ASV_17989,0,0,0,3
ASV_1799,18,0,0,0
ASV_17990,1,0,0,2
ASV_17991,0,0,0,2
ASV_17992,1,1,1,4
ASV_17993,0,0,0,5
ASV_17994,0,1,0,5
ASV_17995,0,0,0,3
ASV_17996,0,0,0,3
ASV_17997,0,0,0,4
ASV_17998,0,0,0,2
ASV_17999,0,0,0,3
ASV_18,0,0,0,324
ASV_180,0,0,0,103
ASV_1800,15,0,0,0
ASV_18000,0,0,0,2
ASV_18001,0,0,0,5
ASV_18002,0,2,1,5
ASV_18003,0,0,0,6
ASV_18004,1,0,3,2
ASV_18005,0,0,0,2
ASV_18007,0,0,0,2
ASV_18008,0,0,0,2
ASV_18009,0,0,0,2
ASV_1801,17,0,0,0
ASV_18010,0,0,0,2
ASV_18011,0,1,0,4
ASV_18012,0,1,0,2
ASV_18013,0,0,0,2
ASV_18014,0,0,0,2
ASV_18015,0,0,5,4
ASV_18016,0,0,0,3
ASV_18017,0,0,0,2
ASV_18018,0,0,0,2
ASV_18019,0,0,0,4
ASV_1802,18,0,0,0
ASV_18020,0,0,0,2
ASV_18021,0,0,0,5
ASV_18022,0,0,0,3
ASV_18023,0,0,0,4
ASV_18024,0,0,2,3
ASV_18025,0,0,0,4
ASV_18026,0,1,0,3
ASV_18027,0,0,0,3
ASV_18028,0,0,2,4
ASV_18029,0,0,0,2
ASV_18030,0,0,0,2
ASV_18031,0,0,0,3
ASV_18032,0,0,0,2
ASV_18033,0,0,0,2
ASV_18034,0,0,0,2
ASV_18035,0,0,0,6
ASV_18036,0,0,0,7
ASV_18037,0,0,1,3
ASV_18038,0,0,0,2
ASV_18039,0,0,0,2
ASV_1804,19,0,0,0
ASV_18040,0,2,0,12
ASV_18041,0,0,1,2
ASV_18042,0,1,0,2
ASV_18043,0,0,0,7
ASV_18044,0,0,0,3
ASV_18045,0,0,1,6
ASV_18046,0,0,0,2
ASV_18047,0,0,0,4
ASV_18048,0,0,0,3
ASV_18049,0,2,0,5
ASV_1805,17,0,0,0
ASV_18050,0,0,0,4
ASV_18051,1,0,1,2
ASV_18052,0,0,0,4
ASV_18053,0,1,2,5
ASV_18054,0,0,0,2
ASV_18055,0,0,0,2
ASV_18056,0,0,0,5
ASV_18057,0,0,0,5
ASV_18058,0,0,1,5
ASV_18059,0,0,0,3
ASV_1806,16,0,0,0
ASV_18060,0,0,0,5
ASV_18061,0,0,0,7
ASV_18062,0,0,0,4
ASV_18063,0,0,0,6
ASV_18064,0,0,0,6
ASV_18066,0,0,1,4
ASV_18067,0,0,0,3
ASV_18068,0,0,0,2
ASV_18069,0,2,0,4
ASV_1807,19,0,0,0
ASV_18070,2,2,0,3
ASV_18071,0,0,0,3
ASV_18072,0,0,0,3
ASV_18073,0,0,0,5
ASV_18074,0,0,0,4
ASV_18075,0,0,0,2
ASV_18076,0,0,0,2
ASV_18077,0,0,0,3
ASV_18078,0,1,0,2
ASV_18079,0,0,0,2
ASV_18080,0,0,0,5
ASV_18081,0,0,1,3
ASV_18082,0,0,0,3
ASV_18083,0,0,0,2
ASV_18084,0,0,0,3
ASV_18085,0,0,0,3
ASV_18086,0,0,0,5
ASV_18087,0,0,0,6
ASV_18088,0,0,0,2
ASV_18089,0,0,0,5
ASV_1809,22,0,0,0
ASV_18090,0,0,0,6
ASV_18091,0,0,0,2
ASV_18092,0,0,0,6
ASV_18093,0,0,0,2
ASV_18095,0,0,0,3
ASV_18096,0,0,0,3
ASV_18097,0,0,0,4
ASV_18098,0,0,0,2
ASV_18099,0,2,1,7
ASV_181,0,0,0,99
ASV_1810,17,0,0,0
ASV_18100,0,1,2,4
ASV_18101,0,0,0,2
ASV_18102,0,0,0,2
ASV_18103,0,0,0,5
ASV_18104,0,1,1,2
ASV_18105,0,0,0,3
ASV_18106,0,0,0,2
ASV_18107,0,0,0,7
ASV_18108,0,0,0,2
ASV_18109,0,0,0,2
ASV_1811,17,0,0,0
ASV_18110,0,0,0,3
ASV_18111,0,0,0,3
ASV_18112,0,0,0,2
ASV_18113,0,0,0,2
ASV_18114,0,0,0,4
ASV_18115,0,1,0,4
ASV_18116,0,0,1,3
ASV_18117,0,0,0,4
ASV_18118,0,0,0,6
ASV_18119,0,0,0,4
ASV_1812,17,0,0,0
ASV_18120,0,0,0,4
ASV_18121,0,0,0,4
ASV_18122,0,0,0,3
ASV_18123,0,0,0,2
ASV_18124,0,0,0,4
ASV_18125,0,0,0,10
ASV_18126,0,1,0,4
ASV_18127,0,2,4,2
ASV_18128,0,0,0,4
ASV_18129,0,0,0,2
ASV_1813,0,16,0,0
ASV_18130,0,0,3,4
ASV_18131,0,0,0,3
ASV_18132,1,3,0,4
ASV_18133,0,2,5,6
ASV_18134,0,0,0,2
ASV_18135,0,0,0,2
ASV_18136,0,0,7,9
ASV_18138,0,1,0,3
ASV_1814,0,17,0,0
ASV_18140,0,0,0,5
ASV_18141,0,0,0,2
ASV_18142,0,0,0,3
ASV_18143,0,0,0,6
ASV_18144,0,0,0,2
ASV_18145,0,0,0,3
ASV_18146,0,0,0,2
ASV_18147,0,0,0,3
ASV_18148,0,0,1,4
ASV_18149,0,1,0,3
ASV_1815,0,17,0,0
ASV_18150,0,0,0,4
ASV_18151,0,0,0,3
ASV_18152,0,0,0,3
ASV_18153,1,1,0,6
ASV_18154,0,0,1,4
ASV_18155,0,0,0,5
ASV_18156,1,0,1,3
ASV_18157,2,8,7,11
ASV_18158,0,0,0,2
ASV_18159,0,0,0,5
ASV_1816,0,15,0,0
ASV_18160,0,0,0,2
ASV_18161,0,0,0,2
ASV_18162,0,0,0,4
ASV_18163,0,0,0,4
ASV_18164,0,0,0,5
ASV_18165,0,2,1,5
ASV_18167,0,0,0,2
ASV_18168,0,0,0,3
ASV_18169,0,0,0,4
ASV_1817,0,18,0,0
ASV_18170,0,2,0,3
ASV_18171,0,0,0,4
ASV_18172,0,0,1,4
ASV_18173,0,0,0,4
ASV_18174,0,1,0,6
ASV_18175,0,0,0,4
ASV_18176,0,0,0,4
ASV_18177,0,1,0,5
ASV_18178,0,0,1,4
ASV_18179,0,0,0,3
